Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1
Date and Time,Time (s),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N),Force Beam 1 (N),Force Beam 2 (N),Force Beam 3 (N),Force Beam 4 (N),Normal Force (N),Parallel Force (N)
2/20/2019 21:03,"3,471","59,65","100,44","9,15","76,77","246,01","28,61","116,57","80,83","24,57","90,80","312,77","-18,42"
2/20/2019 21:03,"3,472","59,87","100,55","8,90","76,66","245,99","28,61","116,46","80,91","24,49","90,85","312,71","-18,07"
2/20/2019 21:03,"3,473","59,60","100,36","8,87","76,66","245,49","28,74","116,13","80,88","24,32","90,75","312,08","-18,20"
2/20/2019 21:03,"3,474","59,71","100,36","9,18","76,72","245,96","28,52","116,46","80,86","24,63","90,75","312,69","-18,24"
2/20/2019 21:03,"3,475","59,76","100,49","9,12","76,91","246,29","28,57","116,43","80,80","24,46","90,80","312,49","-18,46"
2/20/2019 21:03,"3,476","59,93","100,38","9,04","76,96","246,31","28,78","116,46","80,94","24,49","90,88","312,76","-18,11"
2/20/2019 21:03,"3,477","59,73","100,55","9,07","76,86","246,21","28,83","116,49","80,88","24,63","90,64","312,64","-18,29"
2/20/2019 21:03,"3,478","59,62","100,38","8,74","76,66","245,41","28,83","116,46","80,94","24,98","90,93","313,31","-18,11"
2/20/2019 21:03,"3,479","59,62","100,66","9,10","76,64","246,01","28,78","116,60","81,05","24,54","90,85","313,04","-18,07"
2/20/2019 21:03,"3,480","59,62","100,66","9,04","77,05","246,37","28,52","116,40","80,94","24,27","90,85","312,46","-18,16"
2/20/2019 21:03,"3,481","59,73","100,58","9,12","76,83","246,26","28,61","116,32","80,83","24,52","90,93","312,60","-18,29"
2/20/2019 21:03,"3,482","59,65","100,60","9,15","76,80","246,21","28,96","116,32","80,66","24,54","90,80","312,33","-18,24"
2/20/2019 21:03,"3,483","59,93","100,60","9,01","76,75","246,29","28,61","116,52","80,88","24,63","90,80","312,82","-18,07"
2/20/2019 21:03,"3,484","59,90","100,71","9,12","76,99","246,73","28,35","116,29","80,58","24,52","90,93","312,32","-17,85"
2/20/2019 21:03,"3,485","59,76","100,47","8,93","76,83","245,98","28,78","116,40","80,97","24,46","90,96","312,79","-18,59"
2/20/2019 21:03,"3,486","59,82","100,44","9,10","76,72","246,07","28,35","116,24","80,77","24,46","90,72","312,19","-18,29"
2/20/2019 21:03,"3,487","59,73","100,38","9,04","76,91","246,07","28,70","116,57","80,83","24,54","90,77","312,72","-18,20"
2/20/2019 21:03,"3,488","59,49","100,69","9,32","76,83","246,32","28,57","116,46","80,88","24,49","90,80","312,63","-18,37"
2/20/2019 21:03,"3,489","59,82","100,60","8,93","77,10","246,45","28,52","116,38","80,80","24,54","90,77","312,49","-18,11"
2/20/2019 21:03,"3,490","59,82","100,38","9,21","76,77","246,18","28,70","116,40","80,88","24,65","90,90","312,84","-18,03"
2/20/2019 21:03,"3,491","59,82","100,38","9,10","76,99","246,29","28,83","116,43","80,88","24,54","91,01","312,87","-17,94"
2/20/2019 21:03,"3,492","59,82","100,38","8,96","76,88","246,04","28,61","116,74","80,72","24,49","90,69","312,64","-18,24"
2/20/2019 21:03,"3,493","59,60","100,55","9,10","76,66","245,90","28,87","116,49","80,72","24,65","90,96","312,82","-18,24"
2/20/2019 21:03,"3,494","59,93","100,47","9,10","76,77","246,26","28,70","116,29","80,88","24,46","90,72","312,36","-18,29"
2/20/2019 21:03,"3,495","59,57","100,74","8,90","77,02","246,23","28,83","116,46","80,88","24,46","90,51","312,31","-18,11"
2/20/2019 21:03,"3,496","59,40","100,69","9,10","76,91","246,10","28,83","116,63","80,66","24,49","90,77","312,55","-18,16"
2/20/2019 21:03,"3,497","59,73","100,47","8,90","76,99","246,09","28,78","116,46","80,94","24,63","90,69","312,72","-17,94"
2/20/2019 21:03,"3,498","59,65","100,58","9,10","76,83","246,15","28,87","116,46","80,77","24,60","90,69","312,53","-18,24"
2/20/2019 21:03,"3,499","59,54","100,58","9,12","76,88","246,12","28,65","116,57","80,72","24,54","90,67","312,50","-18,20"
2/20/2019 21:03,"3,500","59,49","100,60","9,01","76,66","245,77","28,61","116,49","80,72","24,57","90,82","312,60","-18,20"
2/20/2019 21:03,"3,501","59,79","100,38","9,12","76,72","246,01","28,74","116,54","80,80","24,57","90,96","312,87","-18,20"
2/20/2019 21:03,"3,502","59,76","100,60","9,32","76,66","246,35","28,91","116,13","80,83","24,60","90,67","312,22","-18,29"
2/20/2019 21:03,"3,503","59,60","100,66","9,10","76,66","246,01","28,96","116,52","80,88","24,65","90,75","312,80","-18,11"
2/20/2019 21:03,"3,504","59,65","100,58","9,04","76,94","246,20","28,91","116,63","80,88","24,54","90,67","312,72","-18,33"
2/20/2019 21:03,"3,505","59,54","100,55","9,18","76,72","245,99","28,70","116,60","80,77","24,79","90,69","312,86","-18,11"
2/20/2019 21:03,"3,506","59,68","100,66","9,21","76,66","246,21","28,83","116,57","80,66","24,63","90,64","312,50","-18,11"
2/20/2019 21:03,"3,507","59,54","100,77","9,12","76,83","246,26","28,74","116,40","80,80","24,65","90,40","312,26","-18,42"
2/20/2019 21:03,"3,508","59,76","100,74","8,93","76,69","246,12","28,87","116,24","80,91","24,52","90,72","312,38","-18,11"
2/20/2019 21:03,"3,509","59,71","100,66","9,26","77,02","246,65","28,52","116,43","80,83","24,63","90,80","312,68","-18,11"
2/20/2019 21:03,"3,510","59,65","100,55","9,26","76,86","246,32","28,83","116,60","81,02","24,74","90,69","313,05","-18,29"
2/20/2019 21:03,"3,511","59,68","100,77","9,26","76,83","246,54","28,96","116,54","80,88","24,43","90,69","312,55","-18,16"
2/20/2019 21:03,"3,512","59,71","100,55","9,29","76,61","246,15","28,61","116,29","80,91","24,76","90,77","312,74","-18,50"
2/20/2019 21:03,"3,513","59,71","100,85","9,12","76,69","246,37","28,70","116,35","80,83","24,79","90,82","312,79","-17,98"
2/20/2019 21:03,"3,514","59,62","100,60","9,04","76,72","245,99","28,65","116,18","80,99","24,52","90,85","312,54","-18,07"
2/20/2019 21:03,"3,515","59,51","100,63","9,18","76,77","246,10","28,57","116,38","80,94","24,63","90,75","312,69","-18,11"
2/20/2019 21:03,"3,516","59,57","100,99","9,34","76,61","246,51","28,57","116,13","80,88","24,82","90,80","312,63","-18,24"
2/20/2019 21:03,"3,517","59,65","100,82","9,37","76,99","246,84","28,52","116,65","81,43","24,60","90,85","313,54","-18,07"
2/20/2019 21:03,"3,518","59,62","100,80","9,40","76,61","246,43","28,57","116,52","80,88","24,71","90,67","312,77","-18,11"
2/20/2019 21:03,"3,519","59,46","100,66","9,34","76,96","246,43","28,96","116,27","81,13","24,54","90,72","312,66","-18,24"
2/20/2019 21:03,"3,520","59,79","100,88","9,34","76,66","246,68","28,70","116,40","80,91","24,60","90,77","312,69","-18,16"
2/20/2019 21:03,"3,521","59,38","100,77","9,26","76,88","246,29","28,74","116,57","80,97","24,76","90,82","313,12","-18,29"
2/20/2019 21:03,"3,522","59,65","100,77","9,26","76,72","246,40","28,83","116,63","80,97","24,60","90,64","312,83","-18,07"
2/20/2019 21:03,"3,523","59,60","100,77","9,32","76,94","246,62","28,91","116,71","80,91","24,82","90,75","313,18","-18,24"
2/20/2019 21:03,"3,524","59,54","101,04","9,34","76,66","246,59","28,96","116,54","81,08","24,65","90,72","312,99","-18,11"
2/20/2019 21:03,"3,525","59,71","100,77","9,29","76,80","246,56","28,61","116,32","80,77","24,65","91,01","312,76","-18,11"
2/20/2019 21:03,"3,526","59,40","100,93","9,34","76,83","246,51","28,52","116,52","80,83","24,68","90,59","312,61","-18,37"
2/20/2019 21:03,"3,527","59,54","100,85","9,32","76,72","246,43","29,13","116,35","81,10","24,79","90,59","312,83","-18,07"
2/20/2019 21:03,"3,528","59,60","100,96","9,32","76,80","246,67","29,08","116,40","80,88","24,76","90,77","312,82","-18,03"
2/20/2019 21:03,"3,529","59,49","101,10","9,48","76,75","246,81","28,96","116,27","81,16","24,49","90,67","312,58","-17,90"
2/20/2019 21:03,"3,530","59,27","100,88","9,32","76,72","246,18","28,96","116,40","81,02","24,79","90,90","313,12","-17,94"
2/20/2019 21:03,"3,531","59,38","100,82","9,43","76,75","246,37","28,87","116,27","80,91","24,60","90,67","312,44","-18,07"
2/20/2019 21:03,"3,532","59,38","101,04","9,34","76,66","246,43","28,83","116,54","81,10","24,76","90,61","313,02","-18,16"
2/20/2019 21:03,"3,533","59,54","100,99","9,21","76,86","246,59","28,65","116,54","81,21","24,60","90,67","313,02","-18,07"
2/20/2019 21:03,"3,534","59,51","100,99","9,37","76,94","246,81","28,74","116,63","81,35","24,60","90,59","313,16","-17,90"
2/20/2019 21:03,"3,535","59,46","101,10","9,23","76,66","246,45","28,70","116,52","81,08","24,54","90,85","312,99","-18,16"
2/20/2019 21:03,"3,536","59,65","101,26","9,43","76,64","246,98","29,04","116,40","80,94","24,82","90,64","312,80","-18,11"
2/20/2019 21:03,"3,537","59,51","101,26","9,43","76,64","246,84","28,70","116,46","80,88","24,65","90,69","312,69","-18,11"
2/20/2019 21:03,"3,538","59,49","101,02","9,37","76,77","246,65","29,08","116,35","81,10","24,76","90,77","312,99","-18,29"
2/20/2019 21:03,"3,539","59,62","101,07","9,32","76,64","246,65","28,91","116,52","81,24","24,76","90,80","313,32","-18,07"
2/20/2019 21:03,"3,540","59,65","100,96","9,34","76,66","246,62","29,04","116,46","81,10","24,74","90,67","312,97","-17,85"
2/20/2019 21:03,"3,541","59,73","100,99","9,40","76,69","246,81","28,61","116,57","81,10","24,57","90,69","312,94","-18,11"
2/20/2019 21:03,"3,542","59,71","100,99","9,32","76,61","246,62","28,91","116,49","81,16","24,54","90,90","313,09","-18,07"
2/20/2019 21:03,"3,543","59,65","101,10","9,37","76,77","246,89","28,96","116,57","81,05","24,71","90,67","312,99","-18,29"
2/20/2019 21:03,"3,544","59,68","101,21","9,21","76,94","247,03","28,61","116,38","81,13","24,71","90,82","313,04","-18,11"
2/20/2019 21:03,"3,545","59,65","100,99","9,37","76,69","246,70","28,78","116,63","80,91","24,63","90,69","312,86","-18,24"
2/20/2019 21:03,"3,546","59,57","100,96","9,32","76,88","246,73","28,48","116,57","80,99","24,87","90,72","313,16","-18,33"
2/20/2019 21:03,"3,547","59,43","100,99","9,21","76,72","246,34","28,87","116,49","81,32","24,84","90,80","313,45","-18,07"
2/20/2019 21:03,"3,548","59,32","101,13","9,32","76,77","246,54","29,04","116,60","81,32","24,79","90,77","313,48","-18,16"
2/20/2019 21:03,"3,549","59,46","101,26","9,46","76,80","246,98","28,52","116,68","81,24","24,60","90,64","313,16","-17,77"
2/20/2019 21:03,"3,550","59,57","101,21","9,32","76,72","246,81","28,52","116,43","81,21","24,76","90,72","313,13","-18,07"
2/20/2019 21:03,"3,551","59,60","101,10","9,48","76,94","247,11","28,74","116,49","81,08","24,82","90,72","313,10","-17,98"
2/20/2019 21:03,"3,552","59,54","101,24","9,48","76,72","246,98","28,83","116,60","81,32","24,76","90,77","313,46","-17,90"
2/20/2019 21:03,"3,553","59,35","101,10","9,51","76,83","246,79","28,87","116,57","80,91","24,63","90,61","312,72","-18,46"
2/20/2019 21:03,"3,554","59,43","101,10","9,21","76,66","246,40","28,65","116,49","81,21","24,87","90,75","313,32","-18,11"
2/20/2019 21:03,"3,555","59,46","100,93","9,48","76,66","246,54","28,78","116,52","81,05","24,54","90,72","312,83","-18,33"
2/20/2019 21:03,"3,556","59,51","101,07","9,29","76,77","246,65","28,74","116,43","80,99","24,52","90,59","312,53","-18,29"
2/20/2019 21:03,"3,557","59,49","100,91","9,32","76,83","246,54","28,96","116,38","81,27","24,82","90,85","313,31","-18,07"
2/20/2019 21:03,"3,558","59,51","101,02","9,29","76,83","246,65","28,78","116,49","81,32","24,46","90,75","313,02","-18,37"
2/20/2019 21:03,"3,559","59,49","101,07","9,32","76,77","246,65","28,96","116,57","80,99","24,71","90,75","313,02","-17,94"
2/20/2019 21:03,"3,560","59,68","101,13","9,32","76,80","246,92","29,04","116,35","80,99","24,65","90,59","312,58","-18,11"
2/20/2019 21:03,"3,561","59,38","101,10","9,40","76,58","246,46","28,78","116,52","81,27","24,82","90,77","313,37","-18,24"
2/20/2019 21:03,"3,562","59,38","100,82","9,37","76,66","246,24","29,13","116,40","81,30","24,65","90,77","313,13","-18,11"
2/20/2019 21:03,"3,563","59,38","101,04","9,46","76,55","246,43","29,04","116,63","80,91","24,98","90,77","313,29","-18,11"
2/20/2019 21:03,"3,564","59,38","101,02","9,34","76,66","246,40","28,91","116,35","81,16","24,65","90,85","313,01","-18,11"
2/20/2019 21:03,"3,565","59,40","101,10","9,43","76,69","246,62","28,91","116,52","81,27","24,68","90,56","313,03","-17,94"
2/20/2019 21:03,"3,566","59,29","101,10","9,26","76,66","246,32","28,96","116,35","80,99","24,57","90,48","312,40","-18,37"
2/20/2019 21:03,"3,567","59,35","101,15","9,29","76,69","246,48","28,61","116,49","81,38","24,60","91,06","313,53","-17,68"
2/20/2019 21:03,"3,568","59,43","100,77","9,40","76,69","246,29","28,87","116,40","81,21","24,82","90,90","313,34","-18,03"
2/20/2019 21:03,"3,569","59,32","101,04","9,59","76,77","246,73","28,83","116,63","81,16","24,74","90,59","313,11","-18,11"
2/20/2019 21:03,"3,570","59,38","100,82","9,32","76,83","246,34","28,70","116,54","81,13","24,71","90,64","313,02","-18,63"
2/20/2019 21:03,"3,571","59,43","100,99","9,37","76,58","246,37","28,70","116,46","81,16","24,74","90,53","312,89","-18,16"
2/20/2019 21:03,"3,572","59,51","100,99","9,32","76,72","246,54","28,61","116,57","81,32","24,82","90,43","313,14","-18,11"
2/20/2019 21:03,"3,573","59,02","101,07","9,23","76,55","245,88","28,83","116,46","81,10","24,82","90,82","313,21","-18,11"
2/20/2019 21:03,"3,574","59,38","100,99","9,26","76,83","246,45","28,61","116,38","81,08","24,82","90,88","313,15","-18,37"
2/20/2019 21:03,"3,575","59,18","101,04","9,62","76,80","246,65","28,78","116,57","81,08","24,79","90,69","313,13","-17,90"
2/20/2019 21:03,"3,576","59,38","100,88","9,18","76,77","246,21","28,61","116,40","81,05","24,65","90,90","313,01","-18,11"
2/20/2019 21:03,"3,577","59,32","100,82","9,21","76,72","246,07","28,70","116,32","81,05","24,76","90,82","312,96","-18,16"
2/20/2019 21:03,"3,578","59,21","100,88","9,37","76,91","246,37","28,78","116,40","81,08","24,63","90,59","312,69","-18,03"
2/20/2019 21:03,"3,579","59,43","100,93","9,37","76,45","246,18","28,57","116,18","80,94","24,74","90,69","312,55","-18,07"
2/20/2019 21:03,"3,580","59,13","100,99","9,32","76,53","245,96","28,74","116,40","80,99","24,65","90,64","312,69","-18,24"
2/20/2019 21:03,"3,581","59,21","100,99","9,43","76,72","246,35","28,83","116,35","81,27","24,71","90,90","313,23","-18,11"
2/20/2019 21:03,"3,582","59,32","101,10","9,54","76,66","246,62","28,87","116,38","81,10","24,82","90,67","312,96","-18,11"
2/20/2019 21:03,"3,583","59,38","100,82","9,32","76,50","246,02","28,74","116,18","81,19","24,76","90,69","312,82","-18,46"
2/20/2019 21:03,"3,584","59,05","100,91","9,46","76,23","245,63","28,74","116,13","81,02","24,54","90,48","312,17","-18,29"
2/20/2019 21:03,"3,585","59,16","100,80","9,21","76,45","245,60","28,96","116,24","81,43","24,52","90,56","312,75","-18,11"
2/20/2019 21:03,"3,586","59,13","100,85","9,26","76,66","245,91","28,65","116,57","80,94","24,54","90,51","312,56","-17,94"
2/20/2019 21:03,"3,587","59,10","100,96","9,59","76,50","246,16","28,78","116,32","81,10","24,63","90,51","312,56","-18,29"
2/20/2019 21:03,"3,588","59,27","100,93","9,37","76,50","246,07","28,65","116,18","81,21","24,90","90,53","312,83","-18,11"
2/20/2019 21:03,"3,589","58,94","100,82","9,18","76,23","245,17","28,83","116,35","81,02","24,54","90,80","312,71","-18,07"
2/20/2019 21:03,"3,590","58,96","100,60","9,32","76,50","245,38","28,70","116,52","80,99","24,57","90,53","312,61","-18,07"
2/20/2019 21:03,"3,591","58,83","100,74","9,43","76,39","245,39","28,52","116,27","81,24","24,71","90,59","312,80","-18,03"
2/20/2019 21:03,"3,592","58,91","100,74","9,26","76,45","245,36","28,57","116,35","81,24","24,82","90,75","313,15","-18,42"
2/20/2019 21:03,"3,593","59,05","100,60","9,26","76,28","245,19","28,96","116,32","81,08","24,54","90,64","312,58","-18,16"
2/20/2019 21:03,"3,594","58,88","100,66","9,21","76,55","245,30","28,70","116,52","80,91","24,54","90,64","312,61","-18,11"
2/20/2019 21:03,"3,595","58,80","100,82","9,32","76,39","245,33","28,65","116,18","81,02","24,79","90,53","312,53","-18,11"
2/20/2019 21:03,"3,596","58,77","100,82","9,26","76,50","245,36","28,52","116,32","80,88","24,71","90,53","312,45","-18,16"
2/20/2019 21:03,"3,597","58,91","100,82","9,37","76,50","245,60","28,74","116,13","81,32","24,82","90,51","312,78","-18,03"
2/20/2019 21:03,"3,598","58,94","100,52","9,34","76,23","245,03","28,52","116,29","81,21","24,71","90,53","312,75","-18,11"
2/20/2019 21:03,"3,599","58,91","100,82","9,32","76,50","245,55","29,08","116,35","80,88","24,54","90,56","312,34","-18,11"
2/20/2019 21:03,"3,600","58,85","100,55","9,40","76,50","245,30","28,74","116,24","81,19","24,74","90,46","312,61","-18,11"
2/20/2019 21:03,"3,601","58,91","100,93","9,32","76,31","245,47","28,52","116,13","81,16","24,71","90,64","312,63","-18,29"
2/20/2019 21:03,"3,602","59,16","100,77","9,34","76,36","245,63","28,78","116,57","81,57","24,87","90,48","313,50","-17,90"
2/20/2019 21:03,"3,603","59,05","100,71","9,18","76,47","245,41","28,52","116,29","81,16","24,71","90,46","312,62","-18,24"
2/20/2019 21:03,"3,604","58,83","100,99","9,32","76,23","245,36","28,74","116,46","81,16","24,65","90,64","312,91","-18,11"
2/20/2019 21:03,"3,605","58,94","100,55","9,34","76,36","245,19","28,52","116,24","81,05","24,68","90,64","312,61","-18,24"
2/20/2019 21:03,"3,606","58,88","100,66","9,51","76,50","245,55","28,78","116,24","81,32","24,65","90,59","312,80","-18,11"
2/20/2019 21:03,"3,607","58,66","100,55","9,15","76,45","244,81","28,78","116,35","81,10","24,54","90,82","312,82","-18,11"
2/20/2019 21:03,"3,608","58,77","100,71","9,29","76,28","245,06","28,96","116,57","81,30","24,95","90,53","313,36","-18,16"
2/20/2019 21:03,"3,609","58,85","100,60","9,32","76,47","245,25","28,87","116,35","81,19","24,63","90,59","312,75","-17,98"
2/20/2019 21:03,"3,610","58,83","100,66","9,23","76,14","244,86","28,74","116,57","80,99","24,57","90,56","312,70","-18,03"
2/20/2019 21:03,"3,611","58,94","100,74","9,37","76,39","245,44","28,74","116,10","80,94","24,63","90,75","312,41","-18,24"
2/20/2019 21:03,"3,612","58,94","100,74","9,34","76,25","245,28","28,87","116,24","81,10","24,54","90,85","312,74","-18,07"
2/20/2019 21:03,"3,613","58,77","100,88","9,40","76,36","245,41","28,70","116,27","81,05","24,71","90,59","312,61","-18,29"
2/20/2019 21:03,"3,614","58,74","100,66","9,43","76,23","245,06","28,74","116,29","81,13","24,38","90,69","312,50","-18,11"
2/20/2019 21:03,"3,615","58,77","100,74","9,34","76,28","245,14","28,96","116,54","81,30","24,82","90,75","313,40","-18,11"
2/20/2019 21:03,"3,616","58,66","100,80","9,43","76,34","245,22","28,78","116,18","81,32","24,74","90,59","312,83","-17,94"
2/20/2019 21:03,"3,617","58,72","100,82","9,29","76,28","245,11","28,70","116,40","81,16","24,65","90,77","312,99","-18,07"
2/20/2019 21:03,"3,618","58,55","100,60","9,04","76,50","244,70","29,08","116,35","81,05","24,82","90,85","313,07","-18,20"
2/20/2019 21:03,"3,619","58,80","100,58","9,32","76,45","245,14","28,78","116,54","81,19","24,93","90,72","313,38","-18,03"
2/20/2019 21:03,"3,620","58,61","100,71","9,37","76,28","244,97","28,83","116,35","80,91","24,71","90,67","312,63","-18,03"
2/20/2019 21:03,"3,621","58,50","100,80","9,12","76,09","244,51","28,52","116,24","80,99","24,68","90,59","312,50","-18,11"
2/20/2019 21:03,"3,622","58,94","100,60","9,23","76,14","244,92","29,08","116,60","81,10","24,87","90,75","313,32","-18,07"
2/20/2019 21:03,"3,623","58,58","100,66","9,10","76,50","244,83","28,87","116,57","81,32","24,74","90,53","313,16","-18,07"
2/20/2019 21:03,"3,624","58,66","100,85","9,26","76,36","245,14","28,57","116,40","81,32","24,79","90,88","313,39","-18,07"
2/20/2019 21:03,"3,625","58,58","100,82","9,43","76,12","244,95","28,70","116,29","81,05","24,60","90,75","312,69","-18,20"
2/20/2019 21:03,"3,626","58,77","100,82","9,01","76,17","244,78","28,96","116,21","81,21","24,60","90,64","312,66","-18,07"
2/20/2019 21:03,"3,627","58,77","100,69","9,40","76,20","245,06","28,87","116,29","81,32","24,82","90,85","313,28","-18,07"
2/20/2019 21:03,"3,628","58,66","100,55","9,59","76,28","245,08","28,61","116,49","81,19","24,87","90,80","313,34","-18,07"
2/20/2019 21:03,"3,629","58,72","100,69","9,26","76,17","244,84","28,57","116,29","81,21","24,71","90,90","313,12","-17,77"
2/20/2019 21:03,"3,630","58,55","100,69","9,26","76,06","244,56","29,17","116,27","81,32","24,68","90,53","312,80","-17,81"
2/20/2019 21:03,"3,631","58,72","100,49","9,32","75,90","244,43","28,52","116,24","80,99","24,98","90,72","312,93","-18,03"
2/20/2019 21:03,"3,632","58,69","100,66","9,23","76,34","244,92","28,52","116,29","81,10","24,82","90,96","313,17","-17,94"
2/20/2019 21:03,"3,633","58,63","100,66","9,29","76,06","244,64","28,78","116,38","81,16","24,76","90,43","312,73","-18,03"
2/20/2019 21:03,"3,634","58,85","100,63","9,34","76,34","245,17","28,70","116,40","81,05","24,68","90,69","312,83","-17,85"
2/20/2019 21:03,"3,635","58,63","100,66","9,62","76,23","245,14","28,70","116,35","81,16","24,82","90,72","313,04","-18,07"
2/20/2019 21:03,"3,636","58,72","100,77","9,48","76,01","244,98","28,70","116,38","81,32","24,71","90,80","313,21","-18,20"
2/20/2019 21:03,"3,637","58,61","100,47","9,32","76,01","244,40","28,70","116,27","80,99","24,65","90,69","312,60","-18,11"
2/20/2019 21:03,"3,638","58,50","100,77","9,32","76,23","244,81","28,57","116,43","81,16","24,79","90,64","313,02","-18,07"
2/20/2019 21:03,"3,639","58,74","100,58","9,32","76,42","245,05","28,87","116,35","81,05","24,84","90,56","312,80","-18,11"
2/20/2019 21:03,"3,640","58,63","100,41","9,32","76,04","244,40","28,65","116,38","80,88","24,93","90,96","313,14","-18,11"
2/20/2019 21:03,"3,641","58,44","100,58","9,18","76,01","244,20","28,74","116,43","81,21","24,90","90,69","313,24","-18,11"
2/20/2019 21:03,"3,642","58,52","100,41","9,23","76,23","244,40","28,52","116,57","81,27","24,87","90,69","313,40","-18,16"
2/20/2019 21:03,"3,643","58,61","100,38","9,23","76,17","244,40","28,52","116,29","80,99","24,74","90,64","312,66","-18,03"
2/20/2019 21:03,"3,644","58,41","100,55","9,37","76,17","244,51","28,96","116,43","81,10","24,71","90,61","312,86","-18,07"
2/20/2019 21:03,"3,645","58,55","100,55","9,26","76,04","244,40","28,57","116,49","81,08","24,57","90,69","312,83","-17,90"
2/20/2019 21:03,"3,646","58,58","100,85","9,43","76,20","245,06","28,57","116,32","81,32","24,71","90,80","313,15","-18,16"
2/20/2019 21:03,"3,647","58,47","100,52","9,46","75,98","244,43","28,70","116,40","80,99","24,95","90,64","312,99","-17,94"
2/20/2019 21:03,"3,648","58,61","100,60","9,34","76,17","244,73","28,65","116,40","81,30","24,79","90,59","313,08","-17,94"
2/20/2019 21:03,"3,649","58,61","100,41","9,48","76,04","244,54","28,87","116,21","81,38","24,98","90,53","313,10","-17,90"
2/20/2019 21:03,"3,650","58,47","100,38","9,43","76,17","244,45","28,61","116,32","81,19","24,87","90,53","312,91","-17,94"
2/20/2019 21:03,"3,651","58,44","100,55","9,32","75,90","244,21","28,61","116,68","81,27","24,74","90,75","313,43","-18,03"
2/20/2019 21:03,"3,652","58,50","100,41","9,32","75,93","244,15","28,78","116,38","81,27","24,76","90,75","313,15","-17,98"
2/20/2019 21:03,"3,653","58,63","100,60","9,54","75,90","244,67","28,87","116,38","81,27","24,76","90,80","313,21","-17,77"
2/20/2019 21:03,"3,654","58,58","100,74","9,32","75,98","244,62","28,83","116,29","81,49","24,82","90,53","313,13","-17,85"
2/20/2019 21:03,"3,655","58,50","100,49","9,51","76,01","244,51","28,52","116,52","81,30","24,57","90,43","312,81","-18,11"
2/20/2019 21:03,"3,656","58,50","100,60","9,43","76,04","244,56","28,61","116,24","81,21","24,74","90,75","312,93","-18,11"
2/20/2019 21:03,"3,657","58,33","100,82","9,34","76,04","244,53","28,61","116,32","81,32","25,06","90,77","313,48","-18,16"
2/20/2019 21:03,"3,658","58,50","100,71","9,32","75,95","244,48","28,87","116,38","81,24","24,68","90,69","312,99","-17,85"
2/20/2019 21:03,"3,659","58,25","100,77","9,46","76,06","244,54","28,52","116,38","81,24","24,82","90,80","313,23","-17,94"
2/20/2019 21:03,"3,660","58,50","100,74","9,54","76,06","244,84","28,83","116,63","81,32","24,84","90,93","313,72","-18,11"
2/20/2019 21:03,"3,661","58,47","100,74","9,37","76,06","244,64","28,91","116,77","81,21","24,65","90,75","313,38","-18,03"
2/20/2019 21:03,"3,662","58,41","100,85","9,73","76,28","245,28","28,52","116,43","81,27","24,93","90,96","313,58","-18,03"
2/20/2019 21:03,"3,663","58,50","100,63","9,32","76,31","244,75","28,87","116,27","81,60","24,90","90,93","313,69","-17,85"
2/20/2019 21:03,"3,664","58,55","100,69","9,37","76,06","244,67","28,61","116,40","81,43","24,84","90,51","313,19","-18,11"
2/20/2019 21:03,"3,665","58,50","100,74","9,51","76,20","244,95","28,70","116,57","81,19","24,71","90,61","313,08","-18,11"
2/20/2019 21:03,"3,666","58,47","100,66","9,12","76,04","244,29","28,52","116,71","81,43","24,98","90,64","313,76","-18,07"
2/20/2019 21:03,"3,667","58,55","100,63","9,48","76,04","244,70","28,70","116,71","81,35","24,82","90,67","313,54","-18,07"
2/20/2019 21:03,"3,668","58,50","100,63","9,48","75,95","244,56","28,61","116,79","81,43","24,98","90,80","314,01","-18,03"
2/20/2019 21:03,"3,669","58,55","100,77","9,54","76,20","245,06","28,65","116,57","81,43","24,98","90,75","313,73","-18,11"
2/20/2019 21:03,"3,670","58,61","100,60","9,43","76,34","244,97","28,74","116,49","81,46","24,63","90,72","313,29","-18,07"
2/20/2019 21:03,"3,671","58,50","100,71","9,54","76,23","244,97","29,08","116,54","81,32","24,90","90,85","313,62","-18,24"
2/20/2019 21:03,"3,672","58,47","100,71","9,48","76,12","244,78","28,57","116,85","81,60","24,87","90,96","314,28","-18,11"
2/20/2019 21:03,"3,673","58,69","100,71","9,40","76,06","244,86","28,78","116,68","81,49","24,87","90,90","313,95","-18,03"
2/20/2019 21:03,"3,674","58,44","100,82","9,29","76,45","245,00","28,65","116,85","81,41","25,17","90,96","314,38","-18,03"
2/20/2019 21:03,"3,675","58,47","100,71","9,34","76,34","244,86","28,74","116,74","81,35","25,01","90,59","313,68","-17,94"
2/20/2019 21:03,"3,676","58,50","100,66","9,54","76,36","245,06","28,57","116,90","81,49","24,87","90,85","314,12","-18,20"
2/20/2019 21:03,"3,677","58,69","100,44","9,29","76,12","244,53","28,44","116,57","81,32","24,87","90,85","313,62","-18,11"
2/20/2019 21:03,"3,678","58,55","100,80","9,29","76,20","244,84","28,74","116,71","81,71","24,84","91,01","314,27","-17,90"
2/20/2019 21:03,"3,679","58,61","100,82","9,65","76,23","245,31","28,91","116,63","81,63","24,74","90,85","313,84","-18,03"
