Z Left,Z Right
426.470107,526.231643
425.707168,525.621291
423.570937,525.468703
425.401992,526.689407
425.401992,527.299758
424.79164,526.536819
425.401992,526.841994
425.55458,526.384231
426.317519,526.231643
428.148574,525.926467
427.385634,526.384231
425.707168,525.926467
425.55458,525.621291
425.401992,526.841994
426.012343,526.384231
427.538222,526.841994
427.080459,525.621291
426.164931,525.163528
427.538222,525.621291
427.080459,525.773879
426.622695,526.689407
427.843398,525.926467
427.233047,525.316115
427.233047,525.01094
428.911513,523.179885
428.758925,523.332473
428.758925,523.027297
428.45375,523.790237
426.470107,523.332473
426.164931,523.637649
428.606338,523.485061
427.995986,523.637649
428.45375,524.705764
430.58998,524.553176
428.148574,525.01094
428.911513,525.773879
429.979629,525.163528
427.995986,525.468703
428.911513,523.179885
428.148574,523.485061
427.843398,522.722121
431.047744,523.179885
429.674453,523.027297
427.233047,521.806594
428.606338,521.196242
427.538222,521.501418
427.538222,521.654006
430.437392,521.501418
428.911513,521.654006
429.216689,523.637649
431.047744,523.790237
429.064101,524.705764
428.301162,524.553176
429.216689,524.858352
427.385634,525.163528
428.148574,524.248
429.521865,524.858352
429.064101,523.790237
429.674453,523.790237
429.521865,522.569533
426.164931,521.806594
427.385634,521.959182
428.911513,521.34883
427.69081,522.264358
429.521865,521.654006
428.758925,522.264358
428.758925,522.264358
426.927871,523.027297
428.911513,523.485061
427.995986,524.248
425.55458,524.248
426.470107,524.553176
426.775283,525.926467
426.622695,525.163528
428.45375,525.316115
427.385634,524.248
426.775283,524.858352
427.69081,523.485061
426.012343,522.722121
426.317519,523.332473
427.385634,522.722121
426.164931,523.637649
426.470107,522.722121
428.148574,523.332473
427.233047,523.790237
426.622695,522.874709
425.859756,523.027297
425.401992,523.485061
426.622695,524.705764
427.69081,524.400588
427.385634,523.637649
427.843398,523.485061
428.606338,523.485061
427.69081,523.790237
426.012343,523.027297
426.470107,523.485061
426.317519,524.248
427.538222,523.332473
427.69081,523.179885
426.622695,521.959182
428.148574,523.179885
428.606338,523.637649
425.707168,522.874709
426.775283,523.179885
427.080459,522.569533
427.233047,522.874709
428.606338,521.806594
427.995986,521.043655
426.927871,522.264358
428.758925,521.654006
426.927871,522.416946
424.944228,521.654006
427.995986,522.11177
427.843398,523.637649
428.148574,523.485061
429.674453,523.485061
427.843398,522.264358
428.606338,523.790237
430.437392,523.790237
427.233047,522.11177
428.301162,523.179885
430.284804,521.501418
428.45375,521.34883
430.437392,519.975539
430.742568,520.128127
428.758925,520.738479
429.064101,519.365188
429.216689,520.128127
428.911513,519.822951
430.895156,520.738479
430.895156,520.738479
429.827041,521.196242
431.963271,522.264358
430.895156,522.264358
429.827041,523.179885
430.284804,523.027297
428.911513,521.654006
428.758925,521.043655
431.505508,519.670364
430.132217,520.585891
430.58998,519.2126
430.58998,519.2126
429.369277,519.060012
429.521865,518.44966
430.895156,517.991897
429.369277,516.923782
430.437392,517.686721
432.115859,518.44966
430.58998,519.822951
430.742568,519.975539
429.674453,520.280715
428.301162,520.280715
429.521865,520.280715
429.979629,519.975539
429.369277,520.585891
431.200332,520.280715
430.437392,520.128127
429.064101,518.44966
429.369277,518.144485
429.674453,518.144485
427.995986,517.076369
429.216689,517.076369
428.606338,517.381545
429.827041,518.297073
429.521865,517.839309
429.064101,517.686721
428.301162,518.602248
428.301162,518.602248
428.911513,518.602248
427.995986,519.060012
427.385634,518.907424
429.521865,519.365188
430.58998,519.670364
429.369277,518.907424
430.132217,519.517776
428.45375,518.297073
427.69081,519.2126
429.674453,518.144485
428.301162,517.991897
427.843398,517.991897
429.979629,517.686721
429.674453,518.44966
429.674453,517.991897
429.979629,518.44966
427.995986,518.754836
428.301162,517.534133
429.674453,518.44966
428.148574,518.144485
431.200332,518.907424
430.437392,518.297073
428.606338,518.297073
429.674453,518.44966
429.369277,519.060012
427.843398,519.365188
429.521865,519.517776
429.369277,520.128127
429.827041,520.585891
432.268447,520.280715
430.58998,519.670364
429.064101,519.365188
431.047744,520.585891
429.674453,520.585891
429.674453,520.585891
430.437392,519.2126
430.284804,518.907424
430.895156,519.060012
431.810683,516.771194
429.674453,517.381545
429.979629,518.907424
431.505508,518.602248
429.827041,519.365188
431.810683,519.517776
432.115859,519.517776
431.810683,520.280715
433.336562,520.738479
432.573623,522.11177
429.674453,521.34883
430.437392,521.959182
431.505508,521.043655
431.35292,520.128127
433.183974,519.365188
432.115859,518.297073
431.810683,518.297073
432.726211,517.839309
431.505508,517.534133
431.35292,517.534133
432.268447,517.228957
432.115859,517.839309
431.658095,517.839309
433.48915,518.44966
431.963271,519.670364
431.505508,519.670364
431.047744,520.433303
430.284804,520.280715
431.200332,521.043655
432.268447,520.280715
432.115859,518.754836
431.810683,518.297073
433.794326,517.839309
431.963271,518.297073
431.810683,517.076369
431.658095,517.228957
430.895156,515.703139
431.658095,515.703078
432.573623,515.855727
431.963271,515.550552
433.183974,516.313491
432.573623,516.466079
431.047744,517.381606
431.658095,518.144546
432.268447,517.229018
431.200332,517.381606
432.878799,516.771255
433.48915,516.923843
431.810683,516.618667
433.794326,517.229018
431.963271,516.313491
430.284804,515.245376
432.421035,514.482436
432.115859,514.635024
431.200332,514.635024
434.25209,515.550552
433.48915,515.245376
433.031386,515.703139
434.099502,515.092788
431.505508,515.092788
431.658095,514.635024
433.641738,514.177261
432.726211,515.855727
432.726211,515.855727
434.25209,515.550552
433.946914,515.245376
431.658095,514.9402
433.183974,515.092788
433.031386,515.245376
432.115859,515.092788
433.641738,515.550552
433.183974,515.855727
433.183974,515.550552
435.777968,516.313491
434.099502,515.397964
432.421035,515.397964
433.031386,514.635024
431.963271,515.703139
431.963271,515.397964
433.794326,514.787612
433.336562,514.9402
432.573623,514.024673
433.641738,514.177261
432.421035,513.719497
431.658095,514.482436
433.641738,515.550552
432.421035,514.635024
432.421035,516.160903
433.641738,516.771255
433.183974,517.534194
433.48915,517.686782
433.031386,516.771255
430.132217,517.534194
431.810683,516.466079
432.421035,517.07643
432.115859,516.313491
433.946914,515.245376
433.48915,515.397964
432.268447,514.177261
433.031386,514.329848
432.115859,513.719497
431.658095,514.482436
432.421035,514.635024
432.573623,515.550552
432.878799,516.313491
433.794326,516.313491
433.031386,516.771255
431.35292,517.229018
431.505508,517.83937
431.963271,518.602309
432.268447,518.602309
434.25209,517.534194
433.946914,515.550552
433.336562,515.397964
434.709853,515.703139
433.794326,514.9402
431.810683,515.550552
433.031386,514.9402
433.48915,515.397964
432.878799,514.635024
434.404677,514.482436
433.336562,515.550552
433.946914,515.703139
435.167617,517.83937
433.031386,517.83937
433.336562,518.602309
435.167617,518.754897
433.641738,518.144546
434.862441,517.686782
436.38832,517.686782
434.25209,518.144546
435.015029,517.381606
434.25209,516.466079
432.573623,516.313491
434.709853,515.550552
435.015029,515.550552
434.25209,515.703139
437.303847,515.855727
436.38832,517.07643
434.709853,516.008315
435.930556,517.534194
434.404677,517.07643
434.099502,517.381606
436.998672,516.618667
435.777968,517.229018
435.930556,517.83937
436.846084,516.923843
435.472793,517.83937
435.167617,517.381606
435.777968,516.466079
434.709853,515.855727
436.083144,515.245376
437.456435,516.618667
437.456435,515.855727
437.303847,516.466079
436.693496,516.466079
435.320205,516.008315
435.930556,516.618667
436.846084,515.855727
435.625381,515.703139
436.540908,515.092788
437.303847,515.092788
436.693496,516.008315
437.151259,515.855727
437.303847,516.008315
437.303847,516.008315
436.083144,515.245376
437.151259,515.550552
437.151259,516.313491
436.998672,515.855727
438.066787,517.381606
437.761611,517.229018
436.693496,516.466079
436.693496,515.703139
435.777968,515.855727
435.472793,516.160903
437.151259,515.245376
436.998672,515.245376
437.151259,515.092788
438.982314,514.024673
437.914199,514.024673
436.846084,512.803969
437.151259,514.024673
436.846084,513.414321
436.235732,514.635024
437.456435,514.787612
437.456435,516.160903
437.303847,517.07643
438.52455,515.703139
436.846084,516.466079
435.777968,515.855727
437.914199,515.855727
436.693496,515.092788
437.609023,514.024673
440.050429,514.177261
438.066787,513.414321
438.219375,513.261733
438.371963,511.888412
435.472793,511.27806
436.846084,512.04103
437.456435,511.430648
436.083144,512.803969
438.066787,512.346206
438.982314,513.261733
436.846084,513.719497
438.066787,513.414321
436.846084,514.177261
435.625381,514.177261
438.219375,513.872085
436.693496,512.956557
436.693496,512.803969
438.982314,511.888412
437.151259,509.599593
436.235732,511.27806
436.846084,510.057357
435.930556,509.599593
436.235732,510.362533
437.609023,509.599593
437.151259,509.294417
438.219375,509.447005
438.982314,510.209945
436.846084,510.209945
437.151259,510.209945
437.456435,512.498794
436.693496,510.972884
437.456435,510.515121
437.914199,510.362533
437.303847,510.362533
438.982314,510.362533
438.066787,510.057357
436.693496,510.057357
437.456435,508.989242
438.219375,508.989242
438.219375,508.37889
439.592666,508.226302
439.440078,509.447005
438.982314,508.836654
439.440078,509.447005
437.303847,508.836654
436.846084,508.531478
437.914199,508.073714
438.52455,507.768539
438.219375,507.768539
439.592666,508.684066
439.440078,508.531478
438.677138,509.294417
439.134902,508.989242
438.677138,509.447005
437.914199,509.294417
439.745254,509.294417
438.829726,509.752181
439.28749,509.14183
440.508193,509.752181
439.28749,509.752181
437.761611,510.515121
438.371963,509.447005
437.914199,508.684066
439.134902,508.226302
440.203017,507.615951
439.897842,508.684066
440.508193,507.463363
440.965957,508.531478
438.52455,507.921126
438.677138,508.37889
440.050429,509.294417
438.371963,508.989242
440.050429,510.667709
440.813369,511.125472
438.371963,511.125472
439.440078,511.125472
439.28749,511.125472
439.28749,511.125472
438.066787,510.667709
440.660781,509.599593
439.745254,509.294417
437.914199,508.684066
442.034072,508.989242
440.508193,508.836654
439.440078,507.158187
441.118545,507.768539
438.982314,507.615951
438.219375,507.310775
440.813369,508.37889
439.745254,509.904769
440.965957,510.667709
442.339248,510.515121
440.813369,511.735824
440.813369,511.888412
441.271133,511.430648
440.660781,511.888412
440.965957,510.515121
441.728896,509.599593
441.271133,509.447005
443.102187,510.057357
442.18666,508.989242
440.355605,507.921126
440.660781,507.921126
440.508193,507.158187
440.660781,508.531478
443.102187,509.447005
444.017715,509.599593
442.339248,509.294417
443.559951,508.684066
441.881484,510.209945
440.508193,510.362533
442.491836,510.820296
441.881484,510.820296
441.576308,510.209945
443.254775,510.209945
442.644424,509.752181
441.42372,508.684066
442.034072,507.463363
441.576308,507.921126
441.881484,509.14183
443.559951,508.836654
443.407363,508.226302
443.407363,508.531478
443.865127,508.37889
443.102187,508.073714
442.339248,507.921126
442.949599,510.209945
441.576308,508.836654
441.728896,508.531478
443.407363,508.989242
443.407363,509.14183
444.017715,508.684066
444.32289,508.37889
442.644424,510.057357
443.102187,510.057357
444.017715,508.989242
441.728896,509.447005
443.712539,508.989242
445.08583,509.294417
442.949599,508.37889
443.407363,509.14183
443.407363,509.294417
440.965957,508.989242
442.797011,509.294417
442.797011,506.853011
442.034072,507.463363
445.391006,507.005599
444.32289,507.005599
443.102187,507.158187
444.933242,507.921126
442.949599,508.37889
442.18666,507.921126
444.170302,508.226302
442.491836,508.836654
443.102187,509.294417
445.543593,509.294417
443.102187,509.14183
443.254775,509.14183
443.865127,508.836654
442.797011,508.37889
444.32289,507.615951
444.475478,506.24266
443.865127,506.853011
445.543593,505.784896
445.543593,505.327132
442.797011,505.47972
443.865127,505.021957
443.254775,505.937484
442.644424,505.47972
444.475478,506.853011
444.170302,506.700423
444.32289,507.615951
445.238418,508.531478
444.32289,508.073714
444.017715,508.226302
444.933242,507.921126
443.865127,505.47972
443.712539,505.021957
443.712539,505.021957
445.696181,505.47972
444.780654,505.47972
444.475478,504.411605
445.543593,504.106429
444.017715,503.953841
443.254775,503.038314
444.933242,503.496078
444.32289,504.106429
444.628066,504.869369
446.306533,505.47972
446.306533,506.24266
445.543593,506.395248
445.391006,505.937484
443.712539,505.784896
444.475478,505.174544
446.306533,505.784896
444.32289,505.632308
446.001357,504.411605
446.611709,504.106429
445.391006,502.885726
445.543593,502.733138
445.696181,502.58055
444.780654,502.733138
446.153945,503.34349
447.069472,503.34349
446.459121,503.496078
447.374648,503.190902
446.916884,503.953841
444.628066,503.953841
446.001357,504.259017
445.238418,504.564193
444.933242,503.801253
446.611709,503.953841
447.374648,504.259017
446.764297,504.259017
448.442763,503.34349
445.848769,502.275375
444.628066,502.885726
447.832412,502.733138
446.001357,502.275375
446.306533,503.190902
448.290175,502.733138
446.764297,502.58055
447.374648,501.817611
447.22206,502.58055
444.628066,502.427962
445.696181,502.122787
446.153945,501.817611
444.780654,501.207259
447.374648,501.665023
447.832412,500.291732
446.916884,501.665023
447.22206,501.817611
445.848769,500.902084
444.32289,502.275375
446.764297,502.122787
445.08583,501.817611
444.933242,501.817611
447.832412,501.665023
446.916884,501.512435
445.238418,501.359847
445.696181,501.665023
445.391006,501.665023
446.001357,500.596908
447.527236,499.986556
446.611709,498.918441
447.527236,499.833968
447.832412,499.376205
446.916884,500.139144
445.848769,500.596908
446.306533,500.749496
445.848769,501.359847
446.916884,500.902084
447.374648,501.512435
447.374648,501.970199
448.442763,502.58055
448.290175,502.885726
446.764297,502.122787
447.374648,501.665023
447.527236,500.749496
447.069472,499.528792
447.832412,499.68138
450.12123,500.139144
447.985,499.833968
447.22206,498.460677
447.832412,498.460677
446.764297,498.765853
447.527236,498.460677
449.053115,499.223617
447.527236,499.833968
449.510879,500.749496
449.510879,500.902084
447.527236,501.970199
448.595351,502.122787
447.679824,501.817611
446.611709,500.902084
448.747939,499.833968
447.832412,499.376205
447.22206,498.613265
449.816054,498.918441
448.747939,499.071029
448.747939,499.071029
446.916884,497.54515
448.747939,497.54515
447.527236,496.934798
447.832412,497.239974
449.968642,497.850326
448.747939,498.308089
449.205703,498.765853
450.578994,499.223617
447.527236,499.986556
448.137588,499.528792
448.442763,498.918441
446.764297,499.528792
448.442763,498.765853
450.273818,499.68138
448.900527,499.223617
449.663467,498.765853
449.510879,496.477035
447.22206,496.477035
449.510879,496.934798
448.900527,497.54515
448.137588,497.54515
450.426406,497.54515
448.900527,496.934798
448.442763,497.850326
449.816054,496.78221
447.832412,498.002914
447.22206,496.78221
448.595351,496.934798
448.595351,497.697738
449.053115,497.697738
451.189345,497.850326
448.900527,496.477035
448.442763,496.78221
448.137588,497.239974
447.679824,497.697738
448.290175,498.765853
447.985,497.697738
447.679824,496.629623
449.053115,496.78221
449.510879,497.087386
447.832412,496.324447
448.442763,496.019271
448.137588,496.019271
447.22206,494.798568
448.747939,494.64598
449.663467,493.883041
448.442763,493.577865
449.053115,494.035628
448.290175,492.662337
446.764297,494.035628
447.374648,494.951156
447.679824,494.64598
446.764297,495.408919
448.442763,494.340804
449.358291,495.256332
447.985,494.64598
449.205703,493.577865
447.832412,493.272689
446.306533,492.967513
447.985,492.967513
448.137588,491.594222
447.069472,490.831283
449.358291,489.915755
447.374648,489.457992
446.764297,489.763167
448.595351,489.457992
446.153945,489.915755
446.306533,490.678695
448.137588,490.678695
446.306533,491.899398
448.747939,491.899398
450.12123,492.967513
447.069472,492.814925
447.527236,493.120101
447.22206,492.357162
445.238418,491.136459
447.069472,490.983871
447.679824,489.61058
446.459121,490.526107
447.832412,489.61058
447.22206,489.763167
445.848769,490.678695
447.069472,489.763167
446.764297,489.915755
446.306533,490.068343
447.985,491.441634
447.374648,492.814925
446.764297,493.730453
448.595351,494.951156
446.153945,494.64598
444.628066,495.103744
446.306533,495.561507
445.543593,495.714095
446.001357,496.629623
447.832412,496.019271
447.069472,496.78221
447.069472,496.324447
447.069472,496.324447
447.679824,496.934798
446.153945,497.54515
446.153945,497.54515
447.22206,499.223617
446.153945,499.986556
447.069472,501.054671
447.22206,501.512435
446.916884,502.58055
446.611709,503.190902
446.153945,503.496078
445.08583,504.411605
445.391006,504.564193
446.611709,506.395248
446.001357,507.463363
447.374648,507.615951
448.137588,508.989242
446.611709,508.684066
446.306533,509.752181
445.696181,510.057357
445.08583,510.972884
446.611709,512.346145
446.459121,512.193557
446.459121,513.261672
447.374648,512.956496
447.22206,513.261672
445.543593,513.109084
446.611709,513.109084
446.459121,513.872024
445.696181,514.329787
448.442763,514.329787
448.747939,515.092727
448.595351,515.397903
449.053115,516.31343
447.527236,515.55049
446.459121,517.534133
449.205703,517.991897
447.985,518.602248
447.985,518.754836
451.036758,518.754836
449.663467,517.839309
450.578994,518.144485
451.952285,518.144485
448.442763,518.144485
450.578994,517.534133
451.647109,517.686721
450.578994,516.923782
453.172988,516.008254
453.478164,515.55049
450.426406,515.55049
453.172988,517.381545
452.562636,517.991897
451.189345,518.602248
453.630752,518.44966
453.325576,518.602248
453.935927,519.517776
456.377334,520.128127
455.614394,520.433303
453.78334,519.365188
454.851455,519.060012
453.325576,517.381545
454.241103,516.160842
456.377334,517.228957
455.766982,515.703078
456.072158,515.703078
457.598037,514.634963
455.309218,515.245315
455.614394,515.55049
456.835097,515.855666
456.529922,516.160842
457.598037,516.008254
458.971328,517.076369
458.208388,517.076369
459.276504,517.534133
459.429092,518.297073
457.598037,516.618606
457.598037,516.008254
458.208388,515.703078
458.0558,515.245315
458.971328,513.872024
460.649795,513.566848
458.971328,513.719436
459.581679,512.498733
459.123916,512.956496
458.208388,511.583236
459.429092,512.040969
460.497207,511.888412
459.886855,511.583236
460.497207,512.498733
460.497207,512.193557
459.429092,512.651321
459.581679,512.193557
459.123916,511.27806
458.513564,511.125472
459.886855,510.820296
460.497207,511.430648
460.192031,510.209945
461.870498,510.057357
460.802383,509.752181
459.886855,508.073714
461.565322,508.073714
459.734267,507.158187
459.734267,507.158187
459.123916,507.310775
461.565322,507.768539
461.260146,507.463363
460.649795,507.310775
462.175674,505.937484
459.123916,504.106429
458.360976,503.190902
461.107558,502.733138
459.581679,503.648666
459.886855,503.190902
462.023086,502.58055
460.192031,501.512435
462.023086,500.749496
460.802383,501.054671
457.598037,500.291732
458.81874,501.207259
459.581679,500.291732
457.445449,500.139144
460.497207,499.68138
459.734267,498.308089
457.903213,498.613265
458.81874,496.477035
457.292861,495.561507
457.140273,495.408919
459.123916,494.64598
457.903213,493.730453
457.292861,492.50975
458.81874,492.357162
457.598037,491.899398
455.91957,491.74681
456.529922,491.594222
455.309218,492.051986
455.004043,492.204574
456.072158,491.594222
455.614394,491.441634
455.91957,491.289046
456.072158,489.915755
454.241103,488.84764
453.325576,486.863998
454.241103,486.863998
454.241103,486.101058
453.478164,484.422591
454.546279,483.659652
454.698867,482.438949
453.78334,481.981185
453.325576,480.607894
451.799697,480.91307
452.257461,482.133773
453.0204,480.91307
452.257461,480.455306
452.715224,480.15013
454.698867,479.997542
453.325576,479.844955
452.410049,479.234603
452.562636,478.319076
451.036758,476.640609
451.036758,476.030257
451.799697,474.046615
450.731582,473.588851
451.952285,472.520736
452.257461,471.452621
449.510879,470.994857
450.273818,470.689681
450.731582,471.147445
449.358291,469.774154
449.968642,467.790511
449.968642,468.400863
449.663467,467.943099
450.578994,468.706039
448.595351,468.400863
446.001357,467.485335
447.374648,466.264632
446.306533,465.043929
444.017715,464.738753
446.611709,463.823226
446.001357,463.975814
444.628066,463.212875
445.848769,461.229232
442.949599,461.38182
442.18666,459.703353
443.102187,459.550765
440.660781,458.48265
441.271133,458.940414
442.18666,458.635238
439.440078,457.261947
438.52455,456.499007
438.219375,454.973128
435.777968,454.820541
436.540908,453.294662
436.235732,452.531722
434.25209,452.68431
436.235732,451.768783
435.777968,450.853255
432.878799,449.78514
432.573623,449.479964
430.58998,449.174789
429.216689,448.106673
429.064101,447.496322
427.843398,446.580794
427.233047,446.123031
428.45375,445.054916
426.622695,444.291976
424.79164,442.918685
424.181289,440.477279
424.181289,440.477279
422.197646,439.714339
421.739883,438.646224
422.65541,437.730697
421.129531,437.120345
420.671767,437.272933
420.519179,435.899642
417.772597,434.221175
415.941543,434.831527
415.483779,435.136703
413.347549,433.916
413.652724,434.526351
413.194961,432.847884
411.82167,432.390121
410.906142,430.559066
409.685439,428.728011
407.091445,426.896957
405.718154,424.608138
404.955215,423.997787
403.12416,422.166732
401.903457,420.640853
401.598281,418.199447
399.309463,416.978744
397.020644,415.147689
395.037002,414.079574
391.680068,414.38475
391.222304,413.926986
390.917129,412.401107
387.712783,411.790755
388.170547,410.264876
385.423965,408.891585
382.677383,406.450179
380.69374,405.534652
377.79457,404.619125
374.590224,401.109603
375.047988,399.12596
371.843642,396.379378
368.639297,394.09056
369.402236,392.106917
366.350478,391.343978
362.078017,390.123275
361.009902,387.071517
357.958144,385.698226
355.974502,384.172347
355.211562,381.883529
351.854629,380.815414
349.870986,379.899886
348.192519,378.221419
343.309707,375.32225
339.952773,374.101546
339.189834,372.575667
334.917373,369.52391
333.544082,367.692855
332.018203,365.709212
328.813857,364.793685
327.440566,361.284164
324.388808,359.605697
318.743056,358.690169
318.132705,357.011703
315.691299,354.875472
311.571425,351.823714
309.892959,351.060775
307.451552,349.534896
303.636855,347.551253
301.348037,344.804671
295.854873,341.905501
293.260879,341.29515
292.650527,338.701156
288.988418,336.564925
285.93666,335.954574
285.93666,334.733871
281.969375,333.36058
278.00209,330.46141
275.10292,330.156234
270.525283,328.172591
268.999404,325.731185
267.320937,324.052718
263.50624,321.00096
262.132949,320.085433
259.386367,318.101791
255.419066,315.96556
253.435424,313.06639
250.383666,309.862044
247.331908,308.488753
246.416381,305.589584
243.059447,304.216292
239.855102,301.622298
238.481811,300.859359
235.582641,299.638656
230.699828,297.19725
228.716186,295.671371
226.732543,295.061019
224.138549,294.29808
222.154906,292.467025
219.866088,290.178207
217.57727,289.262679
215.288451,285.60057
212.084106,282.396224
212.084106,282.396224
208.87976,279.954818
207.659057,278.886703
205.21765,277.208236
202.318481,273.851302
201.860717,272.630599
199.419311,270.036605
196.520141,267.290023
195.299438,266.06932
192.400268,265.153792
190.416625,264.390853
190.111449,262.864974
188.432983,261.339095
187.212279,260.27098
187.670043,258.13475
184.313109,256.456283
182.787231,253.557128
181.261352,252.336425
178.057006,250.352782
178.209594,247.453612
178.51477,245.012206
176.378539,242.875976
176.988891,240.129394
175.920775,238.145751
173.326781,236.619857
173.021606,236.009505
172.71643,233.110335
170.885375,232.04222
172.106078,230.516341
171.800902,228.990462
169.969848,226.396468
171.343139,225.633529
169.206908,224.870589
166.612914,222.276595
167.375854,220.903304
166.307738,219.682601
165.849975,218.461898
167.681029,215.562728
166.612914,214.189437
165.544799,213.579085
166.460326,211.442855
163.408568,210.222152
162.950805,209.154037
164.324096,207.780746
161.730102,206.71263
162.950805,205.034164
163.561156,204.271224
160.509399,202.897933
161.88269,201.066878
161.424926,200.303939
158.98352,198.930648
159.746459,197.709945
159.899047,195.726302
158.525756,195.115951
161.11975,194.658187
158.98352,192.97972
158.22058,193.284896
159.288695,193.284896
156.999877,191.606429
155.473998,190.385726
157.915404,189.165023
155.931762,188.554671
156.389525,187.486556
157.915404,186.723617
156.694701,185.960677
156.542113,184.434798
156.694701,181.993392
155.168822,180.314925
155.626586,180.162337
158.22058,179.24681
157.305053,177.720931
157.610229,177.568343
158.525756,178.178695
157.305053,178.483871
156.08435,177.415755
156.694701,177.568343
156.847289,178.483871
158.678344,178.941634
159.288695,178.636459
159.593871,178.483871
160.204223,178.941634
160.051635,176.34764
158.525756,175.584701
159.899047,176.042464
160.356811,175.889876
159.746459,175.432113
160.661986,174.821761
162.035277,175.432113
161.272338,175.126937
161.424926,175.584701
162.187865,177.263167
160.814574,177.720931
162.340453,180.00975
163.408568,181.383041
162.798217,183.977035
165.392211,184.739974
165.544799,185.655501
164.476684,187.94432
166.002563,188.554671
165.392211,190.84349
164.934447,192.216781
167.070678,194.810775
167.070678,194.810775
166.91809,196.947005
168.138793,197.557357
169.512084,200.609115
169.206908,203.050521
169.206908,206.560042
170.580199,208.696273
169.664672,212.205794
170.427611,216.17308
172.869018,218.614486
172.106078,221.513656
173.784545,225.480941
175.005248,229.600814
172.258666,233.110335
172.71643,235.399154
174.700072,239.824203
174.242309,243.028548
177.141479,245.317367
178.362182,248.063949
177.294066,251.115707
179.277709,254.014876
179.277709,255.540755
178.819945,259.508041
182.024291,262.254623
181.719115,264.848617
181.719115,267.137435
185.381225,269.121078
185.991576,271.562484
185.381225,271.562484
187.975219,272.325423
187.059691,274.919417
188.738158,276.445296
192.24768,279.191878
192.24768,280.412582
194.38391,283.159164
197.435668,284.074691
196.520141,285.295394
198.656371,288.347152
200.487426,290.941146
200.334838,293.840316
201.708129,294.450667
204.302123,296.281722
205.675414,298.112777
209.795287,299.943832
210.253051,302.385238
210.863402,304.36888
213.304809,306.352523
214.372924,308.488753
215.593627,310.472396
218.645385,313.06639
220.629027,315.050033
222.765258,319.322494
225.51184,322.832015
225.51184,327.409652
226.122191,331.224349
227.953246,334.733871
229.936889,340.227035
231.462768,343.736556
234.819701,348.466781
236.650756,353.654769
238.176635,357.622054
240.465453,360.673812
240.770629,363.115218
241.838744,367.845443
245.04309,371.507552
246.263793,375.627425
248.247436,380.205062
251.451781,383.714584
252.214721,388.902572
254.198363,392.564681
256.487197,397.600082
257.250136,403.093246
260.301894,408.128646
264.116592,414.38475
265.032119,418.809798
267.626113,423.997787
269.762343,428.11766
270.677871,431.779769
273.424453,435.747054
275.713271,439.561751
277.391738,443.9868
280.443496,447.191146
283.495254,449.632552
285.631484,452.836898
290.209121,455.430892
294.023818,460.161117
296.007461,463.060287
299.822158,466.41722
302.56874,469.621566
304.552383,472.825912
310.655898,476.182845
313.860244,479.692367
317.369765,483.201888
322.710342,484.727767
326.677627,487.932113
328.508681,490.678695
333.69667,492.662337
337.511367,496.324447
341.936416,498.002914
348.650283,501.817611
352.312392,504.716781
357.500381,507.005599
357.500381,507.005599
361.620254,509.447005
362.993545,513.109145
367.418593,517.229018
373.674697,521.196303
376.726455,525.926528
382.82997,530.351577
389.238662,533.861098
391.985244,537.675796
397.630996,541.185317
401.750869,546.525893
404.802627,551.713882
412.432021,557.359573
416.85707,563.005324
421.587295,567.125198
428.606338,572.618362
432.115859,577.195998
435.472793,582.84175
441.881484,588.487502
444.32289,593.980666
449.053115,599.321242
457.292861,603.746291
460.344619,608.629104
465.380019,612.901565
472.093886,617.479201
475.298232,622.972365
480.333633,627.244826
485.216445,632.585403
488.573379,637.010451
494.066543,642.351028
499.101943,646.165725
501.543349,650.285598
507.189101,656.389114
512.834853,661.882278
515.886611,667.680617
520.464248,672.105666
523.973769,676.683303
527.941054,680.345412
534.197158,684.617873
538.927383,688.279983
542.284316,691.789504
547.014541,693.773147
551.287002,696.672317
554.643935,699.418899
558.916396,702.165481
561.968154,703.386184
565.477675,705.675002
571.123427,708.574172
576.464004,711.62593
579.973525,715.135451
583.788222,718.034621
585.771865,720.933791
587.145156,723.832961
591.875381,726.732131
595.53749,730.699416
598.43666,733.445998
603.319472,736.497756
605.913467,738.328811
607.13417,739.85469
610.796279,742.448684
611.864394,743.059035
614.3058,745.195266
618.578261,746.415969
621.477431,749.467727
624.376601,752.214309
628.954238,754.197951
630.480117,757.860061
632.616347,759.38594
636.431045,761.979934
638.414687,765.489455
642.381972,769.45674
646.959609,772.813674
649.553603,777.086135
654.13124,780.443069
659.319228,782.884475
660.539931,786.088821
665.117568,789.75093
670.305556,793.718215
673.357314,798.143264
679.46083,800.58467
684.648818,804.704543
687.853164,807.145949
692.888564,809.739944
697.008437,813.859817
699.907607,816.911574
705.705947,821.184035
709.673232,824.540969
714.250869,828.05049
720.812148,830.339309
725.542373,833.238479
729.967422,836.137649
736.681289,839.64717
739.733047,843.919631
744.921035,848.192092
751.78749,851.701614
754.991836,854.753371
760.942763,858.110305
767.046279,861.619826
769.182509,864.061233
774.21791,868.028518
780.01625,872.453567
780.01625,872.453567
782.15248,875.352737
786.730117,876.726028
791.765517,877.946731
794.206924,881.151076
800.157851,882.219192
804.125136,884.050246
806.261367,886.64424
810.38124,887.864944
812.51747,889.390823
814.653701,890.458938
819.841689,892.137405
