Left,Right
178.1,728.3
178.7,728.3
176.9,728.3
176.9,729.5
176.9,728.9
175,730.1
175.6,729.5
173.8,730.1
173.2,730.1
172.5,730.1
172.5,732
171.9,732
170.7,730.1
171.3,733.2
170.1,732
170.1,732
169.4,732.6
169.4,732
166.3,732.6
167.6,733.2
167.6,733.8
167,733.2
165.7,733.2
166.3,734.4
165.7,733.8
164.5,735.1
163.9,734.4
163.9,734.4
162.6,734.4
163.9,735.7
162.6,734.4
162,733.8
162.6,735.1
160.8,735.1
159.5,734.4
158.9,736.3
159.5,734.4
157.7,736.9
158.9,735.7
157.7,735.1
157.1,733.8
158.3,736.3
158.3,736.9
158.3,736.9
157.1,738.2
155.8,735.7
155.8,734.4
154,735.7
155.2,735.1
155.2,735.7
154.6,735.7
154.6,735.7
155.2,735.1
154.6,735.1
155.8,735.1
152.7,735.1
152.1,734.4
152.7,737.5
152.7,736.9
153.3,736.9
153.3,736.9
152.1,736.3
153.3,736.9
152.1,735.7
152.7,736.9
152.7,736.3
152.7,736.9
152.1,736.9
152.1,736.9
152.7,735.7
152.1,736.9
150.2,735.7
152.1,736.9
152.1,736.9
151.5,736.3
152.7,734.4
154,735.7
151.5,736.3
151.5,735.7
152.7,735.1
151.5,736.3
153.3,736.3
151.5,735.7
152.7,735.1
149.6,736.3
150.9,735.7
152.1,733.8
152.7,735.7
152.1,735.1
152.1,733.8
152.1,735.1
152.7,734.4
150.9,734.4
151.5,734.4
150.9,734.4
152.1,735.1
152.1,734.4
151.5,732
150.9,733.8
150.2,733.8
151.5,734.4
152.7,731.3
152.7,732.6
154,733.2
152.7,732
153.3,732.6
153.3,732.6
152.1,732.6
152.7,730.7
153.3,729.5
153.3,730.1
152.1,730.7
153.3,729.5
154.6,732
154.6,731.3
152.7,730.1
154.6,730.1
154.6,730.7
155.8,729.5
155.2,728.9
155.2,730.7
156.4,729.5
155.8,729.5
155.8,730.1
155.2,727.6
151.5,729.5
155.8,728.9
157.1,730.1
156.4,730.1
157.7,728.3
157.7,727.6
158.3,730.1
158.3,727.6
158.9,728.3
158.3,728.9
158.9,727.6
159.5,727
158.9,728.9
160.2,727
162,727.6
160.8,727.6
162,728.3
163.3,727.6
162.6,728.3
162.6,727.6
161.4,728.3
162.6,728.9
162.6,728.3
163.9,728.9
163.9,727
163.9,728.9
164.5,729.5
164.5,727
166.3,728.3
166.3,727.6
167,729.5
167,730.1
166.3,727.6
168.2,728.3
167.6,728.9
168.8,728.3
169.4,729.5
168.8,728.9
170.1,728.9
170.7,729.5
169.4,728.9
171.3,728.9
173.2,728.9
171.9,730.1
171.9,729.5
173.8,728.9
173.8,729.5
173.2,730.7
175,728.9
173.8,732
176.3,730.1
176.3,730.1
175,730.7
175.6,730.7
176.3,731.3
176.9,730.1
175,728.9
177.5,729.5
177.5,731.3
178.1,730.7
179.4,733.2
179.4,732.6
178.7,730.1
180,730.7
178.7,732.6
179.4,732
179.4,732.6
181.8,733.2
180,733.2
180.6,733.8
180,733.8
180.6,734.4
181.2,735.1
180.6,733.8
181.2,733.8
181.8,735.1
181.2,734.4
181.2,735.7
181.2,735.7
181.8,735.1
181.8,735.1
180.6,736.9
181.8,734.4
180.6,736.3
178.7,737.5
181.8,736.3
181.2,738.2
181.2,736.9
180.6,735.7
180.6,736.3
179.4,736.9
181.2,736.3
179.4,736.3
179.4,737.5
180.6,736.3
178.7,738.8
180.6,738.8
180.6,738.2
180,738.2
175.6,738.2
178.1,736.9
178.7,738.8
179.4,738.8
177.5,738.8
178.1,739.4
177.5,740
178.1,739.4
177.5,739.4
177.5,738.8
177.5,740.6
177.5,740
175.6,740
175.6,738.8
176.3,740
176.3,740
173.2,740
174.4,739.4
175,740
172.5,738.8
173.8,739.4
173.8,740
168.2,738.8
171.9,739.4
172.5,739.4
172.5,740
173.2,739.4
171.3,738.2
171.3,736.9
171.9,740
171.9,739.4
170.7,738.2
168.8,739.4
169.4,739.4
170.1,738.8
169.4,738.8
169.4,737.5
167.6,738.2
168.8,737.5
169.4,738.2
168.8,738.2
167.6,739.4
168.8,736.9
167.6,738.8
167.6,739.4
167,738.2
166.3,737.5
165.1,738.8
165.1,738.2
164.5,738.2
165.1,737.5
165.7,738.8
163.9,738.2
165.1,738.2
161.4,738.2
163.9,737.5
163.3,738.8
162,737.5
162.6,738.2
162.6,738.2
162,737.5
160.8,740
161.4,736.3
161.4,738.8
160.8,740
160.8,738.2
159.5,738.2
158.9,738.8
159.5,739.4
158.9,739.4
158.9,739.4
158.3,738.2
158.9,741.3
158.9,740
157.7,740
157.7,739.4
157.1,740.6
156.4,740
156.4,740
154,740
155.2,741.3
155.2,740.6
154,741.3
155.2,740.6
154.6,742.5
154,741.3
154,743.1
154,743.1
155.2,741.9
152.1,742.5
151.5,741.9
152.1,742.5
151.5,743.7
151.5,742.5
151.5,743.7
152.1,744.4
150.9,743.1
150.2,743.7
150.2,743.7
149.6,743.7
147.1,745.6
147.8,744.4
147.1,745
148.4,745.6
148.4,744.4
147.1,746.8
147.1,746.8
147.1,746.2
147.1,746.8
146.5,746.2
146.5,748.1
144.7,747.5
145.3,747.5
145.9,747.5
143.4,747.5
144.7,746.2
140.3,748.7
142.2,749.9
142.8,748.7
142.8,749.3
142.2,750.6
142.8,751.2
142.2,751.2
142.2,751.2
142.8,751.2
140.9,751.2
140.3,750.6
139.7,751.2
139.7,751.2
140.9,751.8
139.7,752.4
139.7,751.2
140.3,752.4
139.7,753.7
138.5,753.7
138.5,752.4
137.2,754.9
137.8,754.3
137.2,754.9
138.5,754.9
137.2,755.5
135.4,756.1
136,758.6
133.5,758
135.4,757.4
136.6,756.8
134.1,756.1
134.1,756.1
134.8,756.8
134.8,756.8
134.1,755.5
133.5,758
131.7,758
132.9,758.6
130.4,757.4
132.3,758
131.7,759.8
131.7,758.6
130.4,759.2
132.3,759.2
131.7,759.8
129.2,759.8
131,760.5
130.4,761.1
130.4,761.7
128.6,760.5
129.8,761.1
128.6,762.9
128.6,762.3
128.6,763.6
126.7,761.1
126.7,762.3
126.7,764.2
126.7,763.6
127.9,763.6
126.7,765.4
125.5,764.8
123.6,764.8
124.8,764.8
124.8,765.4
124.8,766
124.2,766
123,766.7
123,767.9
123.6,767.3
124.2,766
123.6,767.9
121.7,767.3
122.4,769.1
121.7,767.9
121.7,768.5
121.7,769.1
120.5,770.4
121.1,769.8
122.4,769.8
118,769.8
121.7,769.8
120.5,771
121.1,771.6
120.5,770.4
119.3,772.2
119.9,772.2
118.6,772.2
118.6,772.2
119.3,772.2
118,771
117.4,772.9
118,773.5
117.4,772.2
118,773.5
117.4,773.5
116.8,774.1
116.2,774.7
115.5,774.7
115.5,774.1
116.2,776
113.7,776
115.5,776
114.9,774.1
114.3,777.2
114.3,775.3
113.1,776.6
114.3,775.3
113.1,776.6
113.1,776
113.1,777.2
111.8,776.6
112.4,778.4
112.4,779.1
111.8,777.8
111.8,779.7
111.8,779.7
111.2,778.4
110.6,779.7
109.3,779.1
109.3,779.7
110,780.3
110,780.9
108.7,780.3
110,781.5
108.7,779.7
109.3,782.2
107.5,782.2
108.1,780.9
108.1,782.8
107.5,782.8
106.3,782.2
105.6,782.8
106.9,783.4
106.9,785.3
104.4,784
105,785.9
105,785.3
105,785.9
105,786.5
103.8,788.3
103.8,789
103.2,787.7
103.2,787.7
103.8,790.2
103.2,789.6
102.5,789.6
102.5,790.2
102.5,789
101.3,790.2
101.9,790.8
99.4,790.8
101.3,790.8
101.9,790.8
101.9,792.7
101.3,793.9
100.1,793.9
101.3,794.5
98.8,793.3
100.1,795.2
99.4,796.4
98.2,797
98.2,797.6
98.8,795.8
99.4,797.6
98.2,797.6
97.6,796.4
95.7,797.6
98.2,799.5
95.7,798.9
98.2,798.3
95.7,798.9
98.2,799.5
97.6,800.1
96.3,800.1
96.3,800.7
95.7,801.4
96.3,800.7
97,800.7
96.3,800.7
94.5,801.4
96.3,803.2
96.3,803.2
94.5,803.2
94.5,803.8
94.5,803.2
95.1,804.5
94.5,803.2
91.4,803.8
95.7,804.5
96.3,805.1
95.1,804.5
95.7,805.1
94.5,805.1
93.2,807.6
96.3,805.7
95.7,806.3
95.1,806.9
93.9,805.7
89.5,806.9
94.5,806.9
92.6,807.6
95.1,808.2
93.9,808.8
94.5,809.4
93.2,808.8
95.1,808.2
93.9,809.4
93.2,810
93.9,810
94.5,809.4
94.5,811.3
93.2,811.3
93.2,811.9
93.2,811.3
93.2,813.1
92,813.1
92.6,811.9
93.9,812.5
92.6,813.1
93.2,813.1
93.9,813.8
93.2,814.4
93.9,815
93.2,812.5
92.6,815.6
92.6,814.4
91.4,815
92,814.4
92.6,814.4
93.9,815
91.4,815
91.4,816.8
92,816.8
92,816.2
92,817.5
92,817.5
90.8,816.8
92,816.8
90.1,818.1
92.6,818.1
90.1,819.3
90.1,819.3
90.1,819.3
91.4,819.3
90.8,818.7
91.4,818.7
92,820.6
91.4,819.9
90.8,819.9
89.5,819.9
89.5,819.3
89.5,819.9
90.8,821.8
90.8,820.6
89.5,821.8
89.5,822.4
88.9,821.2
90.8,821.2
89.5,820.6
90.8,822.4
90.1,821.2
89.5,821.8
88.9,820.6
89.5,821.8
88.3,823
87,821.8
89.5,822.4
88.9,822.4
88.9,823
90.1,821.2
87.7,821.8
88.9,821.2
87.7,821.8
87.7,823
86.4,821.8
83.9,822.4
88.3,823
87,823
87.7,822.4
88.3,822.4
87.7,821.2
87.7,821.8
88.3,822.4
82.7,821.8
87,821.2
88.3,822.4
87,821.8
87,822.4
86.4,821.8
85.8,821.8
87,822.4
87,821.8
86.4,821.2
87,821.8
87,820.6
85.2,821.8
86.4,823
84.6,822.4
86.4,820.6
87,820.6
87,820.6
87.7,820.6
84.6,820.6
87,821.8
84.6,819.9
85.8,819.9
85.8,818.7
86.4,818.1
85.2,819.3
85.2,819.3
85.8,818.7
83.9,819.9
82.7,819.3
83.9,818.7
85.8,818.1
84.6,818.1
84.6,818.7
85.2,817.5
85.2,818.1
84.6,818.1
84.6,817.5
84.6,817.5
83.9,817.5
83.3,818.1
83.3,816.8
83.3,817.5
82.7,817.5
82.1,816.2
83.9,815.6
83.9,816.2
84.6,817.5
83.3,815.6
83.3,816.8
82.7,816.2
82.7,815
83.3,815.6
83.3,815
82.7,815.6
82.1,815.6
83.3,815.6
81.5,815.6
82.7,816.8
82.7,815
82.1,815.6
80.2,815
81.5,816.2
81.5,815.6
82.1,815.6
80.8,816.2
82.1,816.2
81.5,815.6
82.1,816.2
82.7,815
82.1,816.8
80.8,816.2
81.5,815
83.3,815.6
82.1,815.6
82.1,815.6
81.5,815.6
80.8,816.2
80.2,816.2
82.1,817.5
80.8,816.2
80.8,815.6
80.2,816.8
81.5,815.6
80.2,816.8
80.2,815
79.6,816.8
82.7,815.6
80.8,816.8
80.2,818.1
80.8,815.6
81.5,816.2
80.2,818.1
80.2,816.8
79.6,816.2
80.8,817.5
80.8,817.5
79.6,818.1
79.6,817.5
79,817.5
79,818.1
80.8,818.1
79,818.1
79.6,818.1
79.6,817.5
79,817.5
78.4,818.1
79,816.8
79.6,818.7
78.4,817.5
78.4,816.8
78.4,816.8
77.8,817.5
78.4,815.6
77.1,816.2
79,817.5
78.4,816.8
77.8,818.7
79,817.5
76.5,816.8
77.8,817.5
77.8,816.8
79,817.5
75.3,817.5
77.1,816.8
78.4,817.5
78.4,817.5
76.5,818.7
76.5,818.1
76.5,819.3
77.1,817.5
77.1,818.1
76.5,818.1
76.5,818.1
75.9,819.3
75.3,818.7
77.1,818.1
75.3,819.3
76.5,818.1
76.5,817.5
74.7,817.5
75.9,819.9
72.8,819.9
74.7,818.7
75.9,818.7
75.9,818.7
74.7,820.6
75.3,818.7
75.3,819.9
75.3,818.1
74.7,820.6
74,819.3
74,819.3
71.6,820.6
74,819.3
75.3,820.6
74,819.9
74.7,819.9
75.3,820.6
72.8,821.8
73.4,821.8
69.1,820.6
74,819.9
72.8,819.9
73.4,821.2
74,821.8
75.9,823
72.8,821.2
73.4,822.4
72.8,822.4
72.8,823.7
72.8,821.8
73.4,824.3
72.8,823
72.8,823
72.2,824.3
72.8,823.7
71.6,822.4
71.6,824.3
72.8,824.3
72.8,824.3
72.2,824.9
70.3,824.9
70.9,824.3
70.9,825.5
71.6,825.5
72.2,825.5
71.6,824.3
72.2,825.5
70.9,826.8
72.2,825.5
69.7,825.5
70.3,826.8
69.7,826.1
70.3,827.4
69.1,827.4
70.3,826.1
69.1,829.2
69.1,828.6
69.7,826.8
68.5,826.8
69.7,828.6
69.7,827.4
69.7,828.6
69.7,827.4
70.3,829.2
70.9,828
70.3,829.2
67.8,829.2
67.8,829.2
69.1,829.2
69.1,828.6
69.1,829.2
69.1,829.9
69.7,829.2
68.5,829.2
67.8,830.5
67.2,828.6
67.8,828.6
68.5,829.9
67.8,829.2
67.8,829.9
67.8,829.9
66.6,829.2
67.8,829.2
68.5,828.6
67.8,830.5
67.8,829.9
67.8,829.9
66.6,828.6
65.4,829.9
67.2,831.1
67.2,828
66,829.2
67.8,829.2
66.6,828
67.2,829.2
67.2,829.2
67.2,828.6
65.4,828.6
67.8,829.9
66,829.2
64.1,829.2
65.4,828
67.8,828.6
66,829.2
66.6,828
63.5,828
66,829.2
66.6,828
65.4,829.9
64.1,828
66.6,827.4
66,826.8
65.4,827.4
64.7,827.4
65.4,826.8
66.6,828
65.4,826.8
64.7,827.4
64.7,825.5
66.6,826.1
65.4,826.1
66,827.4
64.7,826.1
65.4,826.1
66.6,827.4
65.4,825.5
64.7,825.5
63.5,824.9
63.5,827.4
66,825.5
64.7,824.9
65.4,825.5
64.1,825.5
64.7,825.5
64.7,826.1
64.1,826.1
66,823.7
65.4,825.5
64.7,826.1
64.7,824.9
64.7,824.9
63.5,823.7
64.7,824.9
64.1,824.9
63.5,825.5
64.7,824.3
63.5,824.3
65.4,824.9
65.4,823.7
64.1,824.3
64.1,823.7
64.7,823
64.7,823.7
64.7,824.3
65.4,823
64.7,824.9
62.9,823.7
63.5,823.7
65.4,823.7
64.1,824.3
64.1,824.3
65.4,823.7
63.5,823.7
65.4,824.3
63.5,824.3
63.5,825.5
64.7,824.9
64.7,823
64.1,823.7
64.1,824.3
64.1,822.4
59.8,824.9
65.4,824.3
65.4,824.9
63.5,824.3
62.9,823.7
63.5,824.3
63.5,823.7
62.9,824.9
64.7,824.9
63.5,824.9
64.1,823.7
64.7,824.3
65.4,826.1
64.7,824.9
62.9,824.3
67.2,824.9
65.4,824.9
64.7,824.3
64.1,824.3
66.6,824.3
64.7,824.3
65.4,823.7
66.6,823.7
67.2,823.7
65.4,824.9
66.6,825.5
66,825.5
66,824.3
65.4,824.9
65.4,824.9
65.4,826.8
66.6,824.3
66,826.8
67.2,824.3
66,825.5
67.2,823.7
67.8,825.5
66.6,826.1
67.2,824.9
67.2,825.5
67.2,824.9
66,824.9
67.2,824.9
66.6,825.5
66.6,823.7
67.2,825.5
66.6,826.8
66.6,827.4
67.8,824.9
67.2,824.9
67.8,824.9
67.8,827.4
67.8,826.1
67.8,826.8
69.1,826.1
68.5,826.1
68.5,826.1
68.5,826.1
68.5,827.4
66.6,826.8
68.5,828.6
68.5,827.4
68.5,828
67.8,828.6
68.5,828
68.5,828.6
68.5,826.1
67.8,828
68.5,828.6
69.1,829.2
69.7,828.6
69.1,828.6
69.1,828.6
69.1,828
69.7,828
69.1,829.2
69.7,828.6
69.1,829.9
69.7,828.6
67.8,829.2
69.1,829.2
69.1,828.6
70.3,829.9
67.2,829.9
69.7,828.6
69.7,828.6
69.1,828.6
69.1,828.6
69.1,830.5
69.7,828.6
69.7,831.7
69.7,829.2
69.7,830.5
69.7,829.2
69.7,829.2
69.1,829.9
69.7,830.5
70.9,829.2
69.7,829.2
69.7,828.6
70.9,830.5
70.3,828.6
71.6,830.5
70.3,831.1
70.3,831.1
70.3,830.5
70.3,829.9
70.9,829.9
68.5,830.5
70.3,829.9
70.3,830.5
70.3,829.2
70.3,831.1
69.1,829.9
69.1,829.9
70.9,831.1
70.3,831.1
72.8,831.1
68.5,830.5
70.9,831.7
70.3,831.1
72.2,833
70.9,832.3
70.3,831.7
70.9,833.6
72.2,833
71.6,832.3
72.8,833
72.2,833.6
70.3,832.3
70.3,833
70.9,832.3
70.9,833
71.6,834.2
70.9,833.6
70.3,833.6
71.6,834.2
71.6,835.4
71.6,833.6
71.6,835.4
71.6,834.2
70.3,834.8
70.3,835.4
70.9,834.8
70.3,834.8
72.2,835.4
70.9,835.4
69.7,836.1
71.6,836.1
70.3,836.1
71.6,834.8
70.9,836.1
70.3,834.8
70.9,834.8
70.3,835.4
71.6,836.1
69.1,836.1
69.7,834.8
69.7,834.8
69.7,835.4
68.5,834.8
70.9,836.1
69.7,836.7
70.3,836.1
69.1,836.1
69.1,836.1
70.3,837.3
69.7,838.5
69.1,837.9
68.5,837.9
69.1,837.3
67.2,837.3
68.5,837.3
69.7,836.7
67.8,838.5
69.1,836.1
69.7,837.9
68.5,838.5
68.5,837.3
67.2,838.5
69.1,837.9
69.1,838.5
69.1,836.7
68.5,837.9
67.2,837.3
68.5,836.7
67.2,837.3
67.8,836.1
68.5,836.7
68.5,836.1
66.6,836.1
66.6,835.4
68.5,835.4
66,836.1
66.6,836.7
67.2,837.3
66.6,834.8
67.2,836.1
67.2,836.1
66.6,835.4
63.5,836.1
67.2,836.1
67.2,834.8
67.2,836.7
66,836.7
67.2,836.1
66.6,836.7
66,837.3
67.2,837.3
65.4,835.4
67.2,834.8
66.6,836.1
61.6,834.2
66,836.1
66.6,836.1
66.6,835.4
66.6,834.2
66.6,836.1
67.8,836.7
67.2,834.8
66.6,835.4
66.6,835.4
66.6,835.4
66.6,834.8
66,835.4
66.6,835.4
67.2,834.8
67.2,833.6
67.2,833.6
64.7,834.2
67.2,834.2
66.6,833.6
67.8,834.8
66.6,833
66.6,834.8
65.4,834.2
66.6,834.2
67.2,834.2
67.8,833
64.7,834.2
66.6,834.2
66.6,834.8
66.6,833.6
66.6,834.2
62.9,833.6
67.2,833.6
66,833.6
65.4,833.6
66,833.6
66,833
65.4,834.2
66,833.6
66.6,833
66.6,833.6
65.4,833
66.6,833
66,834.2
66.6,832.3
65.4,833
66.6,832.3
64.7,834.2
66.6,833
64.1,833
64.7,832.3
65.4,832.3
66.6,833
64.1,833.6
65.4,833
66.6,833
64.7,833
64.7,833
64.7,831.7
65.4,833
64.7,831.1
66.6,831.7
64.1,832.3
66,833
64.1,832.3
64.1,832.3
62.9,832.3
62.9,833
64.1,832.3
64.1,834.2
64.7,833
64.1,834.8
64.7,832.3
63.5,832.3
62.9,834.2
64.1,832.3
63.5,832.3
63.5,833
64.1,833.6
63.5,833.6
62.9,833
64.1,834.2
62.9,833.6
64.1,832.3
64.1,832.3
63.5,832.3
63.5,832.3
62.9,831.7
62.9,831.7
62.9,833
62.9,833.6
59.2,833.6
62.3,833
61.6,832.3
63.5,835.4
62.3,834.8
62.3,832.3
62.9,833
62.9,833
62.9,833
62.9,833.6
62.3,833.6
62.9,833.6
61.6,833
61.6,834.2
62.9,834.8
62.9,833.6
62.3,834.2
62.9,833.6
62.3,834.2
64.1,833
62.3,834.2
62.3,833
62.9,834.2
62.9,834.2
62.9,833.6
62.3,835.4
61.6,833.6
62.9,834.2
62.9,833.6
61.6,834.8
62.9,834.8
62.9,834.8
62.9,833.6
63.5,834.8
63.5,834.2
62.9,834.8
61.6,835.4
63.5,834.8
62.3,834.8
62.9,836.7
61,835.4
62.9,835.4
62.3,834.8
62.9,833.6
61,834.2
62.3,834.2
62.3,834.2
62.3,834.8
62.3,835.4
63.5,836.1
59.8,834.8
63.5,836.1
62.3,835.4
62.3,835.4
61.6,836.7
61.6,836.1
63.5,836.1
62.3,836.1
62.3,836.1
62.9,836.1
62.9,835.4
62.3,834.8
62.3,836.7
61,836.7
61.6,836.7
62.9,834.8
61,836.7
63.5,836.1
62.9,837.9
62.9,837.9
62.3,836.7
63.5,835.4
61,834.8
58.5,837.3
62.9,837.3
61.6,837.3
61.6,836.1
61.6,836.7
62.9,836.7
61.6,837.3
60.4,836.7
62.9,836.7
61.6,837.3
63.5,836.1
62.3,836.7
61.6,837.3
61.6,837.3
57.9,837.3
62.3,836.7
62.3,837.9
61.6,837.9
62.9,836.7
61,837.9
61,838.5
61,837.3
62.9,838.5
61,837.9
61.6,839.2
61,837.9
60.4,837.9
59.8,836.7
62.3,837.9
62.3,837.9
61.6,837.3
61,837.9
60.4,837.3
61.6,837.9
61,837.9
62.9,837.9
61,837.9
58.5,837.9
62.3,837.3
61,837.9
60.4,837.3
60.4,837.9
61.6,838.5
62.9,837.9
62.9,837.3
61.6,836.7
61.6,837.3
59.8,838.5
62.3,837.3
60.4,837.9
60.4,837.3
61,837.3
60.4,838.5
59.8,838.5
57.3,837.3
61.6,837.3
61,837.3
60.4,837.9
61.6,839.2
59.8,839.2
61.6,838.5
61,837.9
60.4,837.9
60.4,838.5
61.6,839.2
60.4,838.5
61,837.3
59.8,836.7
59.8,836.7
61,837.9
60.4,838.5
59.2,837.9
60.4,838.5
59.8,837.3
59.8,837.9
59.8,837.9
60.4,837.9
60.4,837.9
59.8,838.5
61,838.5
61,838.5
59.8,836.7
59.8,837.3
61,839.2
61,838.5
60.4,837.9
61.6,837.3
61.6,837.9
60.4,837.9
61,838.5
61,837.9
61.6,838.5
61.6,839.2
59.8,836.7
61,837.3
59.2,837.9
61,837.3
59.2,837.3
59.8,837.3
59.8,837.3
60.4,838.5
58.5,836.7
57.9,836.1
59.8,837.3
59.8,837.9
59.8,837.3
58.5,836.7
58.5,837.3
59.8,836.7
59.2,837.9
60.4,836.7
59.2,836.7
59.8,836.7
61,836.7
59.2,836.7
61,834.8
60.4,836.1
59.8,834.8
59.2,835.4
59.8,834.2
59.8,834.8
60.4,834.8
59.8,834.2
59.8,834.8
58.5,834.8
59.8,834.8
59.2,834.8
57.3,833
59.8,834.2
58.5,833.6
57.3,834.2
57.9,834.8
58.5,833.6
59.2,833.6
59.8,834.2
59.2,833
58.5,833
59.8,832.3
59.2,832.3
60.4,833.6
58.5,832.3
59.2,833.6
59.8,833
58.5,831.1
57.9,833
58.5,832.3
59.2,832.3
58.5,833.6
58.5,832.3
58.5,832.3
58.5,831.7
58.5,831.7
57.9,832.3
59.2,833.6
59.2,833
57.9,831.7
59.2,830.5
57.9,831.7
58.5,832.3
59.2,832.3
58.5,831.7
58.5,831.1
59.2,830.5
59.2,832.3
58.5,833
59.2,831.1
59.8,831.7
59.2,833
59.2,831.7
61,832.3
58.5,831.7
60.4,833.6
59.8,831.7
59.2,832.3
60.4,831.1
59.8,833
60.4,831.1
59.8,833
60.4,833
60.4,832.3
55.4,833
59.8,831.7
59.8,833
60.4,833
59.2,833
59.2,833
59.8,834.8
59.8,833
61.6,833
59.8,834.2
61.6,832.3
62.3,834.2
60.4,834.8
61.6,834.2
62.3,834.2
61.6,834.2
62.3,834.8
61.6,836.7
62.3,834.8
56.7,836.1
61.6,835.4
61.6,835.4
61,835.4
62.3,836.7
62.9,836.1
62.3,836.1
62.3,835.4
62.9,836.1
61.6,837.9
62.3,837.3
62.9,836.7
62.3,837.3
62.9,837.9
64.1,836.1
62.3,837.3
63.5,837.3
63.5,837.9
64.1,837.3
63.5,837.9
63.5,838.5
63.5,838.5
64.1,839.2
62.3,839.8
64.1,838.5
66.6,839.2
66,840.4
64.7,839.8
62.3,839.2
66.6,838.5
65.4,839.8
63.5,839.8
65.4,842.3
65.4,841
63.5,839.8
65.4,841
64.7,844.7
65.4,845.3
65.4,842.9
64.7,842.3
66.6,839.8
65.4,841.6
64.7,842.3
66,842.9
66,843.5
64.7,842.3
66.6,843.5
66,841.6
66,843.5
65.4,842.9
65.4,843.5
64.7,844.1
67.2,841.6
65.4,842.3
66.6,844.7
65.4,843.5
66,844.7
65.4,845.3
66.6,844.1
65.4,843.5
68.5,843.5
67.2,844.1
65.4,845.3
67.2,842.9
67.2,843.5
66.6,843.5
67.2,843.5
66,844.1
66,844.1
65.4,844.1
66.6,842.9
66.6,842.3
65.4,843.5
67.2,842.9
64.7,842.9
65.4,842.9
67.2,844.1
67.2,842.3
66,842.3
67.8,842.9
66.6,842.3
66.6,842.9
67.8,841
66.6,841.6
66,840.4
66,841.6
67.2,841
66.6,840.4
66.6,842.3
68.5,842.3
66.6,842.3
66.6,842.3
66.6,840.4
66.6,842.9
67.2,841
67.2,841.6
65.4,840.4
67.2,841
66.6,839.8
66.6,839.2
66,840.4
66,839.2
67.2,839.8
66,839.2
67.2,837.9
67.2,837.9
66.6,837.9
67.8,837.3
66.6,839.2
66.6,836.7
67.8,836.1
66.6,837.9
65.4,837.3
67.2,836.7
65.4,836.1
67.8,835.4
61.6,836.1
66.6,836.7
67.2,836.7
66,837.3
67.2,836.1
67.2,835.4
67.2,836.1
66.6,837.3
66,836.1
67.8,837.3
67.2,834.2
67.2,835.4
66.6,836.1
67.2,836.1
66,834.8
67.2,834.8
67.2,834.8
66.6,834.8
66.6,834.2
66.6,834.2
67.8,834.2
68.5,832.3
66.6,834.2
67.2,833
67.2,834.2
66,832.3
67.8,834.2
67.2,833.6
66.6,833
66.6,831.7
67.2,833
67.2,833
66.6,833.6
67.2,832.3
66.6,834.2
66.6,831.7
66.6,833
66.6,830.5
68.5,830.5
67.2,829.9
66.6,831.1
66.6,830.5
67.2,829.2
66.6,830.5
66,830.5
66,830.5
67.2,829.2
66.6,827.4
66,829.2
65.4,829.9
66.6,828.6
65.4,829.2
66.6,827.4
66,828
66.6,827.4
66.6,827.4
68.5,827.4
67.2,826.1
66,826.1
67.2,829.2
66,827.4
66,826.1
66,826.1
66.6,825.5
66.6,826.8
67.2,825.5
67.8,825.5
67.2,826.1
64.1,824.9
65.4,824.9
66,824.3
65.4,824.3
67.2,824.9
67.2,823.7
66.6,825.5
66.6,824.3
66,823.7
65.4,823
64.7,824.3
66,823.7
66,824.3
66,823.7
65.4,821.8
65.4,823.7
65.4,824.3
66.6,822.4
65.4,822.4
65.4,823
65.4,822.4
65.4,822.4
65.4,821.2
64.1,821.8
64.7,821.8
65.4,821.8
66,820.6
65.4,821.2
66,823
66,820.6
64.1,821.2
66.6,821.8
66.6,820.6
64.7,821.8
66,820.6
67.2,820.6
66.6,820.6
66.6,819.9
67.2,819.9
66.6,820.6
67.8,819.3
67.8,818.7
66.6,819.9
67.8,819.3
67.2,819.9
68.5,819.3
67.8,818.7
67.8,820.6
68.5,819.3
66.6,817.5
68.5,820.6
68.5,818.1
66.6,819.3
67.8,818.1
69.1,818.1
64.1,818.1
69.1,818.7
70.3,818.1
67.8,819.9
68.5,821.2
70.3,818.7
68.5,818.7
70.3,818.1
69.1,816.8
68.5,818.1
68.5,817.5
70.3,817.5
70.3,816.8
70.3,816.8
69.1,815.6
68.5,816.8
69.7,816.2
68.5,816.2
64.1,817.5
70.9,817.5
71.6,815.6
67.8,817.5
70.9,816.2
70.3,816.2
69.1,816.2
70.9,816.8
69.7,816.2
70.9,815.6
72.8,815
70.9,816.8
70.9,815.6
71.6,816.8
70.9,816.8
71.6,815.6
71.6,817.5
71.6,815.6
71.6,817.5
72.8,815.6
70.9,815.6
70.3,816.2
72.2,815.6
71.6,817.5
72.2,816.8
70.9,816.2
72.8,815.6
72.8,816.2
72.2,816.2
73.4,816.2
72.8,816.2
73.4,816.2
74,815.6
72.2,816.8
74,815.6
74,816.2
72.8,816.2
72.8,815.6
73.4,816.2
72.8,815.6
74,816.2
74,816.2
74,816.2
74,816.8
74.7,816.2
73.4,817.5
74,816.8
74.7,817.5
74.7,817.5
73.4,817.5
75.3,817.5
74,817.5
75.3,818.7
74,818.1
76.5,818.1
74.7,818.7
74.7,818.7
75.3,817.5
75.3,817.5
75.9,818.1
74.7,818.1
75.9,819.9
76.5,820.6
