Left,Right
809.3,752.8
806.8,752.8
809.9,751.6
807.4,751
808.1,749.7
809.3,750.4
805.6,748.5
806.2,749.1
805.6,748.5
804.3,749.7
805,751
805.6,753.5
802.5,751
805,753.5
805.6,753.5
800,757.2
808.7,755.9
807.4,757.8
810.5,759
809.9,761.5
810.5,763.4
813,765.9
810.5,766.5
815.5,768.9
815.5,773.3
815.5,774.5
818,777
821.1,780.1
821.1,780.7
822.3,782.6
822.3,785.1
823.5,786.3
822.9,788.2
824.2,791.9
826.6,794.4
829.7,797.4
829.7,800.5
832.2,804.3
832.8,805.5
832.8,808.6
834.1,812.3
834.7,814.8
836.6,817.9
836.6,819.1
835.9,824.1
840.3,825.9
840.9,832.8
841.5,834
844,838.3
844,840.2
847.1,843.9
847.7,845.2
849,848.9
850.2,850.1
852,854.4
853.3,857.5
854.5,860
857,863.7
858.2,866.8
858.9,870.6
860.1,873
862,875.5
864.4,878.6
865.7,879.9
866.9,883.6
868.2,885.4
870.6,889.8
870.6,890.4
875.6,894.7
875.6,898.4
876.8,900.3
879.3,902.8
879.3,907.1
883,907.1
883.6,910.2
884.3,913.9
886.7,915.8
886.7,918.3
889.2,920.7
890.5,922.6
893.6,926.9
894.2,927.6
897.3,930.7
897.3,932.5
899.8,936.2
902.9,936.2
901.6,938.1
903.5,941.2
906,941.8
906.6,943.7
908.4,944.9
908.4,948.6
909.7,948
909.7,950.5
910.3,951.7
912.8,949.9
912.8,953
914.6,951.7
915.2,953
917.7,953
916.5,952.3
917.7,953
917.7,952.3
917.1,952.3
917.1,950.5
916.5,950.5
913.4,949.2
913.4,947.4
912.1,945.5
911.5,944.3
909,942.4
909,941.2
907.8,937.5
908.4,933.1
906,931.3
904.7,926.9
902.9,923.8
900.4,918.3
898.5,913.9
894.8,908.4
891.7,902.2
886.7,894.7
883.6,889.1
877.5,882.3
875,872.4
870.6,866.2
864.4,857.5
859.5,847.6
856.4,837.7
850.2,827.8
844.6,814.2
839.7,804.9
833.5,792.5
823.5,780.7
816.1,766.5
805.6,751
795.7,736.1
785.8,721.2
775.2,704.5
764.1,687.8
751.7,671.1
739.3,652.5
725,636.4
713.3,617.8
699.6,598.6
683.5,580.6
668.7,563.3
654.4,540.9
637.1,518.6
618.5,495.1
602.4,469.1
584.4,446.2
565.2,417.7
544.7,392.3
523.1,369.3
502,340.8
480.9,316
458.6,290
433.8,263.4
410.3,235.5
382.4,209.5
354.5,184.1
326,156.2
297.5,131.4
266.6,102.3
233.1,76.9
210.2,52.7
182.9,30.4
152.6,13.1
132.1,-5.5
109.2,-22.2
78.2,-34
62.1,-42.7
42.9,-47.6
22.5,-46.4
4.5,-42.1
-12.2,-32.8
-25.3,-21
-34.5,-7.4
-39.5,4.4
-43.8,14.9
-38.9,20.5
-30.2,21.8
-20.3,15.6
-6.7,8.1
8.2,-4.9
21.2,-14.8
28,-24.1
32.4,-29.1
29.3,-32.8
21.8,-31.5
11.9,-26.6
-1.7,-19.8
-12.9,-12.3
-24,-4.9
-32.1,3.2
-35.8,6.3
-34.5,8.1
-35.8,5.6
-22.2,1.3
-12.9,-3.6
-1.1,-8.6
8.8,-14.8
16.9,-20.4
21.2,-19.8
20,-23.5
17.5,-19.8
10.1,-17.3
2,-12.3
-7.3,-8
-14.1,-3
-20.9,-1.2
-24,0.1
-23.4,0.1
-21.5,-2.4
-17.2,-4.3
-9.8,-7.4
-4.8,-10.5
3.2,-14.2
8.8,-14.8
12.5,-16
12.5,-15.4
11.3,-12.9
8.2,-10.5
2,-8.6
-4.8,-6.7
-8.5,-2.4
-13.5,-4.3
-16.6,-4.3
-17.8,-6.7
-16.6,-7.4
-15.3,-11.1
-10.4,-11.7
-6.7,-14.2
-2.3,-13.6
2.6,-13.6
5.1,-13.6
5.1,-11.7
5.1,-8.6
3.2,-8
-0.5,-5.5
-3.6,-5.5
-9.8,-6.1
-9.1,-7.4
-12.2,-8
-16,-8
-11.6,-9.2
-9.1,-11.1
-12.2,-10.5
-4.2,-10.5
-1.7,-12.3
1.4,-11.7
2,-11.1
0.8,-9.2
1.4,-8.6
0.1,-9.2
-3.6,-6.7
-4.2,-7.4
-7.9,-6.1
-8.5,-8
-9.8,-8.6
-9.1,-9.8
-9.1,-9.2
-7.3,-10.5
-6,-11.1
-4.8,-9.8
-2.3,-9.8
-2.3,-8.6
0.1,-8.6
-1.7,-7.4
-1.7,-6.7
-3,-6.7
-3,-6.7
-4.8,-8
-7.3,-8
-6,-9.8
-7.3,-9.8
-7.9,-9.8
-6.7,-10.5
-7.3,-10.5
-6.7,-11.7
-4.8,-10.5
-3,-8.6
-3,-9.2
-3,-9.2
-2.3,-8.6
-1.7,-8.6
-3,-8.6
-4.2,-8.6
-5.4,-9.8
-6.7,-9.2
-6,-9.8
-6.7,-9.2
-7.3,-9.8
-5.4,-9.8
-6,-8.6
-6.7,-9.2
-3.6,-7.4
-3.6,-9.2
-3,-8.6
-3.6,-8
-8.5,-8
-3,-9.8
-3,-8.6
-4.2,-8.6
-5.4,-8
-4.8,-8.6
-4.8,-8.6
-6.7,-11.1
-7.9,-9.2
-6.7,-10.5
-6,-9.8
-4.8,-9.2
-5.4,-8.6
-4.2,-8
-3,-9.2
-4.8,-8
-4.2,-9.2
-6,-9.2
-4.2,-9.2
-5.4,-8
-11.6,-10.5
-5.4,-8.6
-5.4,-10.5
-5.4,-8.6
-4.2,-9.8
-5.4,-8.6
-4.2,-9.8
-4.8,-8
-4.2,-8.6
-4.8,-7.4
-4.8,-9.2
-4.8,-9.2
-4.8,-10.5
-3.6,-8.6
-3,-9.2
-4.8,-9.2
-5.4,-9.2
-4.8,-9.2
-6,-9.2
-6,-8
-4.8,-9.8
-4.8,-8
-6.7,-9.2
-3.6,-9.2
-4.8,-8
-5.4,-9.2
-4.8,-8.6
-4.8,-9.8
-4.8,-8.6
-3.6,-9.2
-4.8,-8.6
-3.6,-9.8
-4.2,-9.8
-4.8,-8
-4.2,-8.6
-4.2,-9.2
-4.8,-8.6
-4.8,-9.8
-3.6,-9.8
-4.8,-8.6
-3.6,-8.6
-3.6,-9.2
-4.2,-9.2
-4.2,-9.8
-3.6,-10.5
-5.4,-8.6
-3.6,-10.5
-3,-9.8
-4.2,-8.6
-5.4,-9.8
-5.4,-8.6
-4.8,-8.6
-4.8,-8.6
-6,-9.8
-4.2,-9.2
-4.8,-9.2
-2.3,-9.8
-4.2,-9.2
-4.8,-9.2
-9.8,-9.2
-4.2,-8.6
-6,-9.8
-4.2,-9.2
-4.8,-9.8
-5.4,-9.2
-4.2,-9.2
-4.2,-8.6
-5.4,-8.6
-4.2,-9.2
-5.4,-8.6
-4.8,-10.5
-4.2,-8.6
-5.4,-9.8
-5.4,-8.6
-4.8,-9.2
-5.4,-9.8
-4.8,-8
-5.4,-9.8
-6.7,-9.2
-3.6,-9.8
-3.6,-8.6
-5.4,-9.8
-4.8,-8.6
-6,-8.6
-4.8,-9.8
-5.4,-8.6
-3,-9.2
-5.4,-9.8
-5.4,-8.6
-4.2,-8.6
-4.2,-9.8
-3.6,-10.5
-6,-8
-4.8,-8.6
-3,-8.6
-4.8,-8
-4.2,-8
-4.2,-9.2
-4.2,-8
-4.2,-8.6
-5.4,-8
-4.2,-9.2
-5.4,-6.7
-6.7,-8.6
-4.8,-9.8
-3.6,-9.2
-5.4,-9.2
-3.6,-8.6
-4.8,-9.2
-3.6,-9.8
-3,-8.6
-4.8,-8.6
-4.8,-9.8
-3.6,-9.8
-9.8,-8.6
-5.4,-9.2
-3.6,-9.2
-3.6,-8.6
-4.2,-9.2
-4.2,-9.2
-5.4,-8.6
-4.2,-9.2
-4.8,-9.2
-4.8,-8
-4.2,-9.2
-5.4,-8.6
-3,-9.8
-4.2,-8.6
-3.6,-10.5
-4.8,-8
-4.8,-9.8
-5.4,-8.6
-4.8,-9.2
-6.7,-8.6
-4.8,-9.2
-4.8,-7.4
-5.4,-9.2
-5.4,-8
-3.6,-8
-4.2,-8.6
-4.2,-9.2
-3.6,-9.2
-4.8,-9.2
-3.6,-8.6
-4.8,-8
-5.4,-9.2
-4.2,-8.6
-4.2,-8.6
-4.8,-9.2
-5.4,-8
-6,-9.8
-6,-9.8
-4.8,-8.6
-4.2,-7.4
-4.2,-8
-3.6,-8
-3.6,-8.6
-4.2,-8
-4.8,-9.8
-3.6,-8.6
-4.8,-8.6
-6,-9.2
-5.4,-9.2
-3.6,-8
-3,-9.2
-4.8,-9.8
-4.8,-10.5
-4.2,-8
-4.2,-11.1
-4.2,-8
-4.8,-9.2
-4.2,-8.6
-4.2,-9.2
-3.6,-6.7
-4.8,-8
-5.4,-9.8
-4.2,-9.2
-9.8,-8
-3.6,-8.6
-6,-8.6
-3.6,-9.2
-3.6,-9.2
-4.8,-8
-3.6,-8.6
-6,-9.8
-5.4,-9.8
-5.4,-9.2
-6,-9.2
-5.4,-8.6
-6,-9.2
-8.5,-8.6
-5.4,-10.5
-4.2,-9.2
-4.2,-9.8
-5.4,-8.6
-4.8,-9.8
-4.2,-8
-4.8,-7.4
-4.8,-9.2
-4.8,-8.6
-4.2,-8.6
-4.8,-8.6
-4.2,-8.6
-3,-10.5
-4.2,-6.7
-4.2,-8.6
-5.4,-7.4
-4.2,-8.6
-4.8,-9.2
-4.2,-9.2
-4.8,-9.8
-4.2,-9.2
-4.8,-8
-5.4,-8.6
-4.2,-9.2
-5.4,-9.2
-4.8,-8.6
-5.4,-9.8
-4.8,-9.8
-3.6,-8.6
-4.8,-8.6
-4.8,-9.2
-4.8,-8.6
-7.3,-8.6
-5.4,-8.6
-5.4,-8
-4.8,-7.4
-4.2,-8.6
-4.8,-9.2
-4.8,-9.2
-4.2,-9.2
-4.8,-8
-4.8,-9.8
-6,-9.2
-5.4,-8.6
-4.2,-10.5
-4.8,-9.8
-5.4,-10.5
-5.4,-8
-6,-8.6
-5.4,-9.2
-6,-9.2
-4.8,-8.6
-4.8,-7.4
-4.2,-6.7
-5.4,-8
-6,-9.8
-5.4,-8.6
-5.4,-9.2
-5.4,-8.6
-6,-8.6
-4.2,-7.4
-5.4,-9.8
-6.7,-9.2
-5.4,-9.2
-5.4,-9.2
-6,-8
-5.4,-9.2
-4.8,-9.8
-6,-8
-6,-7.4
-4.8,-8
-4.2,-8
-5.4,-8.6
-6,-8.6
-4.8,-9.2
-4.8,-8.6
-4.8,-7.4
-4.2,-8
-4.2,-7.4
-4.8,-8.6
-4.8,-8
-4.8,-8.6
-4.8,-8.6
-4.8,-8
-6,-8
-6,-8.6
-4.8,-9.2
-4.2,-8.6
-5.4,-9.8
-4.8,-8
-9.1,-9.2
-4.8,-8.6
-5.4,-8.6
-3.6,-8.6
-5.4,-9.2
-4.8,-8.6
-4.2,-8.6
-5.4,-8
-4.2,-9.8
-4.2,-9.2
-6,-9.2
-3.6,-9.2
-3.6,-8
-4.8,-8.6
-5.4,-8.6
-4.8,-8.6
-4.2,-9.2
-4.8,-8.6
-4.2,-9.8
-7.3,-8
-4.8,-8
-6,-8
-4.8,-8
-5.4,-8.6
-4.2,-8.6
-4.8,-8.6
-6,-9.2
-5.4,-8
-4.8,-8
-4.2,-8.6
-4.8,-7.4
-5.4,-8.6
-4.8,-9.2
-4.8,-8.6
-5.4,-7.4
-4.8,-8
-4.8,-9.2
-4.8,-9.8
-5.4,-9.2
-4.2,-9.2
-4.2,-8.6
-5.4,-8.6
-4.8,-7.4
-4.8,-8.6
-4.8,-7.4
-4.8,-8
-4.2,-8
-4.2,-9.8
-4.2,-8
-3.6,-7.4
-4.8,-9.2
-3.6,-8.6
-5.4,-8.6
-5.4,-8
-6,-7.4
-5.4,-8.6
-4.8,-8
-4.2,-8.6
-5.4,-9.2
-3.6,-9.2
-6,-8.6
-6,-8
-5.4,-8
-5.4,-9.8
-4.8,-8.6
-3.6,-9.2
-4.8,-8.6
-3.6,-8.6
-4.2,-9.8
-5.4,-8.6
-4.8,-8.6
-6,-8
-6.7,-9.2
-5.4,-8.6
-5.4,-8
-4.2,-9.2
-5.4,-8
-6,-7.4
-5.4,-6.7
-4.8,-9.2
-4.8,-8.6
-4.2,-8.6
-4.2,-9.2
-4.8,-7.4
-6.7,-8
-5.4,-8
-4.8,-8
-5.4,-9.2
-3.6,-8
-4.8,-9.2
-6.7,-8.6
-6,-8.6
-6,-8.6
-5.4,-8
-5.4,-9.2
-7.9,-8
-6,-10.5
-5.4,-8.6
-4.2,-9.8
-5.4,-9.8
-4.2,-9.2
-4.8,-9.2
-5.4,-9.2
-4.8,-8.6
-4.8,-8.6
-4.2,-8
-5.4,-8.6
-4.8,-9.8
-3.6,-9.2
-4.8,-8.6
-6,-9.2
-5.4,-9.2
-4.8,-8
-4.2,-9.8
-4.8,-8.6
-3.6,-9.2
-4.2,-8
-6,-8.6
-6.7,-9.2
-6,-8.6
-4.8,-8
-9.8,-8
-5.4,-9.2
-4.2,-8.6
-3.6,-9.2
-3.6,-9.2
-4.2,-9.2
-4.2,-9.8
-4.8,-9.2
-6,-10.5
-5.4,-8.6
-5.4,-9.8
-5.4,-9.2
-6.7,-9.8
-5.4,-9.8
-4.8,-9.8
-5.4,-7.4
-6.7,-9.2
-4.2,-9.2
-4.2,-8.6
-4.8,-9.8
-4.8,-9.2
-4.8,-8.6
-4.2,-8
-5.4,-6.7
-4.8,-7.4
-4.8,-7.4
-3.6,-6.7
-4.8,-7.4
-4.2,-7.4
-6,-6.7
-5.4,-8
-5.4,-6.7
-4.8,-7.4
-5.4,-5.5
-5.4,-7.4
-5.4,-9.2
-5.4,-9.8
-4.8,-9.8
-5.4,-9.2
-1.7,-9.8
-5.4,-7.4
-4.2,-8
-5.4,-9.8
-4.8,-8
-3.6,-8.6
-4.2,-8.6
-4.8,-8
-5.4,-9.2
-6,-8.6
-5.4,-9.2
-6,-8.6
-4.8,-7.4
-4.8,-8.6
-6,-9.2
-4.8,-8
-6,-9.2
-4.2,-9.8
-6.7,-8.6
-6,-8.6
-3.6,-6.1
-3.6,-9.2
-4.8,-8
-3.6,-8
-4.8,-9.2
-4.2,-8.6
-4.8,-9.2
-7.9,-9.2
-4.2,-8.6
-4.8,-9.8
-4.8,-9.8
-4.8,-9.8
-4.8,-9.8
-4.8,-8.6
-4.8,-9.2
-5.4,-8.6
-4.2,-9.2
-6,-8.6
-4.2,-9.2
-4.2,-9.2
-6,-8.6
-4.8,-8.6
-4.8,-8.6
-4.2,-8
-3.6,-9.2
-4.8,-7.4
-5.4,-9.2
-4.2,-9.2
-6,-8.6
-4.8,-8.6
-6,-8.6
-4.8,-8.6
-6.7,-8
-4.2,-8
-4.2,-8.6
-4.8,-7.4
-4.8,-8
-4.8,-9.2
-6,-6.1
-6.7,-6.7
-4.8,-8.6
-6,-8.6
22.5,-8
63.3,-8.6
167.4,-9.2
290.1,-8.6
492.7,-11.7
844.6,-12.3
1181.7,-14.8
1423.3,-14.8
1557.1,-14.2
1552.2,-12.9
1370,-7.4
1082.5,-1.8
774,4.4
523.1,9.4
315.5,11.2
138.9,9.4
-7.9,2.5
-82.9,-3.6
-81.6,-14.8
-63,-21.6
55.3,-32.1
313.6,-37.7
707.1,-23.5
1016.9,-29.1
1175.5,-20.4
1218.2,-8
1119.1,0.1
1163.7,-0.6
1232.5,6.3
1437.5,14.3
1894.8,5
2658.7,-6.1
3437.5,-17.9
4119.6,-31.5
4746,-74.9
5268.3,29.8
5669.2,360
5849.5,1080.6
5811.1,1672.3
5505,2247.2
5015.5,2827.8
4393.5,3138.2
3752.2,3219.3
3203.3,3305.5
2820.4,3317.8
2586.8,3205.1
2437.5,3071.9
2345.8,2825.3
2267.1,2414.5
2212.6,2016.1
2124,1718.1
2045.3,1496.3
1911.5,1362.5
1747.9,1272
1580.7,1151.8
1461.1,988.9
1401.6,847.6
1413.4,713.8
1597.4,620.3
1692.2,534.1
1658.1,453.6
1642.6,348.9
1567.6,269.6
1380.5,312.3
1184.8,453.6
989,633.9
809.3,784.4
731.9,896.6
661.8,870.6
624.7,801.8
627.1,602.3
651.3,368.7
681,207.6
702.7,164.9
726.3,120.3
746.7,67.6
739.9,37.9
726.9,19.3
725.7,5.6
720.7,-35.2
750.4,48.4
797.5,195.9
921.4,326
1090.6,412.1
1265.9,425.1
1408.4,413.3
1503.8,353.8
1519.3,272.7
1497,226.2
1459.2,208.2
1414.6,166.7
1373.1,81.9
1349.6,-11.7
1319.8,-77.4
1286.4,-96
1252.9,-37.1
1218.2,53.4
1194.7,107.3
1191.6,151.9
1200.2,57.1
1221.9,81.9
1243,205.8
1242.4,409
1235.6,430
1197.8,356.9
1184.1,378
1170.5,446.8
1183.5,446.2
1204,360
1246.1,288.2
1313.6,301.2
1433.2,355.7
1427.6,342.1
1485.2,283.8
1435.7,283.2
1405.9,291.3
1365.1,275.8
1332.8,258.4
1287,299.9
1230.6,370.6
1198.4,421.4
1140.8,466
1106.7,498.2
1069.5,527.3
1049.7,550.2
1034.2,554
1031.1,543.4
1033,525.5
1031.7,510
1025.5,495.7
1028,517.4
1036.7,570.1
1045.4,633.3
1066.4,697.1
1102.4,737.4
1137,741.7
1155,723.7
1161.2,699.6
1151.3,677.3
1124.7,664.9
1091.8,664.2
1051.5,674.8
1007.6,687.8
964.2,707.6
926.4,726.2
897.9,734.3
873.7,736.1
860.7,728.1
850.8,714.4
844.6,696.5
834.7,684.1
827.9,669.2
821.1,654.9
821.1,639.5
821.7,627.7
827.3,620.9
838.4,614.7
856.4,609.1
870.6,607.2
880.5,606.6
887.4,604.8
884.3,601
876.8,590.5
865.7,576.3
852,559.5
836.6,542.8
823.5,531.7
814.9,518.6
806.8,512.4
802.5,511.2
797.5,512.4
794.4,512.4
794.4,510.6
798.8,505
802.5,495.1
811.8,485.2
823.5,471.6
837.8,461
850.2,449.3
863.8,444.3
876.2,441.8
884.9,440
892.9,438.1
894.8,436.2
897.9,435
896.7,431.3
895.4,425.1
891.1,418.3
885.5,409.6
879.3,404.6
873.7,399.1
868.8,395.4
865.1,391.6
863.8,388.5
865.1,387.3
866.3,384.8
869.4,380.5
873.1,376.1
877.5,371.8
881.2,365.6
886.1,361.9
888,356.9
889.8,354.5
889.8,350.1
887.4,347.6
885.5,345.8
878.7,343.9
876.8,342.1
871.3,339.6
866.9,336.5
862.6,334.6
860.7,332.2
855.1,330.3
857,327.2
857.6,324.7
857,324.1
864.4,324.7
868.2,323.5
871.3,324.7
877.5,321.6
881.2,322.2
884.9,320.4
886.7,319.1
887.4,319.1
888.6,316
886.7,317.9
885.5,317.3
883,316.7
883.6,317.3
880.5,319.8
878.7,319.1
878.1,319.8
878.7,319.8
877.5,321.6
883,322.9
884.9,325.3
886.1,326
890.5,327.8
894.8,329.1
897.3,331.5
898.5,332.8
899.1,335.3
900.4,337.1
899.8,339.6
899.1,342.7
896.7,346.4
896,347
892.9,351.4
892.9,355.7
892.9,356.3
891.7,358.2
891.7,360.7
893.6,365.6
894.2,369.3
896,370.6
899.1,374.3
900.4,376.8
902.9,379.9
904.1,383
906.6,384.2
906,386.1
908.4,389.2
907.2,390.4
907.8,392.9
907.2,396
907.2,399.1
906.6,400.9
904.7,402.8
906.6,405.3
906.6,406.5
907.2,405.3
909,406.5
909,407.1
911.5,405.9
910.9,406.5
914,405.3
915.2,406.5
915.9,405.3
916.5,404.6
917.1,401.5
917.1,400.9
917.7,399.7
914,396.6
915.9,393.5
914,391.6
915.9,389.2
913.4,384.8
912.1,381.7
912.8,379.2
912.8,376.1
915.2,371.8
916.5,368.1
915.9,363.8
915.9,359.4
917.7,356.3
917.7,352
914,348.3
917.7,343.3
917.7,339.6
919,335.9
918.3,333.4
919,329.7
919,327.2
919.6,322.2
918.3,319.8
918.3,316
919,314.2
920.2,310.5
920.2,308
921.4,306.8
922.1,304.3
922.1,301.2
923.9,299.9
922.7,298.1
922.1,296.8
923.3,293.1
922.7,293.7
923.3,293.1
922.1,290.6
920.8,291.9
922.7,291.9
920.8,289.4
919,290.6
920.8,290
920.8,288.8
923.3,290
922.7,291.9
922.1,291.3
924.5,291.9
923.3,292.5
923.9,294.4
925.2,294.4
924.5,296.8
928.3,295.6
928.9,297.5
926.4,299.3
930.7,300.6
931.4,301.8
930.7,301.2
933.2,304.9
933.8,306.1
935.1,308
936.9,309.2
936.9,310.5
939.4,312.9
941.3,314.2
939.4,314.8
938.8,317.3
941.3,320.4
942.5,321
942.5,322.9
943.1,327.2
940,327.8
940,330.9
939.4,331.5
940,332.8
933.8,336.5
939.4,337.7
938.2,339.6
935.7,342.7
936.9,343.3
936.3,344.5
935.1,346.4
935.1,347.6
934.5,352
934.5,352
933.2,353.8
932,356.9
930.7,357.6
930.7,359.4
932,361.3
930.1,362.5
930.7,364.4
933.2,365
932.6,366.9
930.1,366.9
931.4,368.1
931.4,368.1
930.1,371.2
930.7,371.2
929.5,371.8
930.7,374.3
929.5,374.3
930.1,373.7
929.5,373.7
930.1,374.9
928.9,376.1
927.6,375.5
927.6,373.7
925.2,373.7
925.2,373.7
924.5,372.4
923.9,373
922.1,370.6
922.1,371.2
919.6,369.9
918.3,365.6
919.6,364.4
917.7,363.8
916.5,363.8
912.8,360.7
915.9,359.4
914,358.2
914.6,356.9
912.8,355.7
910.3,353.8
910.3,351.4
907.8,350.7
908.4,348.9
906.6,347.6
904.7,344.5
904.1,343.9
904.1,343.3
901,342.1
902.9,340.8
899.1,339
899.8,339
897.9,337.7
897.9,336.5
891.7,334.6
896.7,332.8
895.4,332.8
892.3,333.4
892.3,332.2
892.3,330.3
886.7,329.7
889.2,329.1
888.6,331.5
883,329.7
885.5,328.4
883.6,327.8
882.4,327.2
879.9,327.2
878.7,326
878.1,324.7
876.2,323.5
875,322.9
872.5,321.6
870.6,319.8
870.6,317.3
869.4,318.5
868.2,316
866.3,316
863.8,312.3
864.4,311.1
862.6,310.5
860.7,309.9
858.2,307.4
857.6,308
857,306.1
855.1,304.3
853.9,303
853.3,303.7
850.8,303
849,302.4
849,301.2
847.7,301.8
846.5,299.3
844.6,299.3
842.8,298.1
838.4,298.1
838.4,295
836.6,296.8
833.5,295
833.5,294.4
832.2,294.4
829.1,293.1
826,291.9
825.4,291.9
821.7,291.3
819.2,290
816.7,290
815.5,289.4
813,288.8
813,290.6
810.5,289.4
808.7,290
806.8,289.4
804.3,286.3
803.7,287.5
799.4,287.5
797.5,288.2
795.7,287.5
793.8,285.1
790.7,285.7
788.2,282
785.8,282
785.8,282
783.9,281.4
774.6,281.4
780.2,280.1
779.6,278.9
776.5,278.3
773.4,280.1
771.5,278.9
770.9,277
767.8,277
766.5,275.8
764.7,276.4
764.1,275.2
762.2,273.3
759.7,272.1
759.7,272.1
756,271.4
754.2,270.2
751.7,267.7
751.7,267.7
748.6,269
749.2,265.9
748,266.5
745.5,265.2
743.6,265.2
742.4,263.4
741.8,262.1
739.3,262.1
737.4,259.7
735.6,259.7
735.6,257.8
733.1,257.2
731.9,256.6
728.8,255.3
727.5,254.7
725,253.5
724.4,251
723.2,249.8
722.6,249.8
720.7,247.9
718.8,246
715.1,246.7
715.7,242.9
715.1,242.9
713.9,241.7
713.3,240.5
710.2,238.6
709.5,238.6
708.3,237.4
706.5,237.4
704,235.5
702.1,233
700.9,231.8
699.6,231.2
691.6,229.3
695.9,228.1
694.1,228.1
692.2,227.4
691,226.2
689.7,226.2
687.2,225.6
684.8,225
683.5,221.9
682.9,222.5
681.7,223.1
680.4,221.9
676.7,221.9
676.7,220
675.5,217.5
672.4,218.8
670.5,218.8
667.4,215.7
666.8,215.1
665.6,215.1
663.7,213.8
662.5,213.2
660,212.6
658.1,211.3
658.1,210.1
655,210.7
650.1,208.9
651.9,208.2
650.7,207
648.8,207.6
647.6,207
645.7,205.1
645.1,205.1
643.9,204.5
643.9,203.3
640.8,202.7
640.8,201.4
637.7,202.7
637.1,201.4
637.1,202
634,200.8
634.6,198.9
632.7,198.9
633.3,198.3
631.5,197.1
630.2,195.9
628.4,196.5
628.4,194.6
625.9,194.6
627.8,195.2
625.9,192.1
623.4,193.4
625.3,192.8
624.7,191.5
624,190.3
623.4,190.9
621.6,190.9
621.6,187.8
620.3,187.8
620.3,186.6
619.1,186.6
619.1,185.3
619.1,187.2
618.5,186.6
617.2,185.9
616,184.1
616,184.7
616,184.1
613.5,184.1
612.9,183.5
610.4,182.8
609.8,182.8
611,181.6
608.6,181
606.7,181
606.1,181
605.5,179.1
603.6,179.7
601.7,179.1
599.3,176.6
598,177.3
596.8,175.4
594.3,174.8
591.2,174.8
590,175.4
586.9,173.5
585,173.5
582.5,172.3
579.4,170.4
577.6,169.2
574.5,168.6
571.4,167.4
569.5,166.7
567,164.9
565.2,166.1
564,164.3
557.8,163.6
559,162.4
557.1,161.2
554,160.5
551.6,160.5
549.7,159.3
547.8,158.7
545.4,157.4
542.3,156.8
540.4,156.2
537.9,153.7
535.5,152.5
531.1,151.9
531.1,150
525.5,150.6
523.7,149.4
521.2,148.1
518.7,146.3
516.2,146.3
513.1,145.7
511.3,143.2
507.6,143.2
505.1,141.3
502.6,141.9
498.9,139.5
497,139.5
492.7,137.6
490.8,137
488.4,135.1
485.9,135.1
483.4,133.9
480.3,132.7
478.5,132.7
475.4,132.7
472.9,130.2
469.2,129.6
470.4,129.6
466.7,129.6
463.6,126.5
462.3,125.8
456.8,127.7
458.6,126.5
456.1,124
450,125.2
452.4,124.6
450.6,124
450,124
446.9,122.7
444.4,122.7
442.5,123.4
441.3,123.4
438.8,123.4
437.6,122.1
434.5,122.1
433.2,122.7
430.7,120.9
428.3,120.9
427,121.5
427,121.5
423.3,122.1
419,121.5
419.6,120.9
417.7,122.7
415.3,121.5
414,122.1
413.4,120.9
409.7,120.9
408.4,121.5
407.2,121.5
404.7,122.1
402.9,122.7
401,122.7
399.8,122.1
397.9,122.7
396,121.5
394.2,122.7
391.1,122.1
390.5,122.1
388,121.5
387.4,121.5
383.7,122.7
383.7,122.1
381.2,121.5
381.2,121.5
378.1,122.7
376.2,120.9
374.4,121.5
370,120.9
370.6,122.7
367.5,120.9
366.9,121.5
364.5,120.3
360.7,120.9
359.5,120.3
355.8,120.9
353.9,122.1
352.1,120.3
349,119.6
345.2,120.3
344,120.3
340.9,119.6
339,119
336,120.3
334.7,120.3
332.9,119.6
331,119.6
326.7,119
326.7,119.6
324.2,119
321.7,118.4
320.5,119.6
315.5,119.6
314.9,120.9
312.4,119
310.5,120.3
308.7,119.6
306.8,119
305,119.6
302.5,121.5
300.6,121.5
298.2,120.9
294.4,120.9
294.4,119.6
292.6,121.5
290.1,121.5
288.2,120.9
286.4,122.1
285.8,122.7
283.9,122.1
282,122.1
280.8,122.1
278.3,122.7
277.1,122.1
275.9,124
274.6,124
272.8,123.4
273.4,124.6
270.3,124
269,125.2
267.8,125.8
265.3,125.8
265.3,125.8
263.5,126.5
262.2,126.5
261,127.7
260.4,128.9
259.7,129.6
258.5,129.6
258.5,130.2
256,132
255.4,133.3
253.5,132.7
252.3,135.1
251.7,135.8
249.2,138.2
249.2,139.5
248,140.1
249.2,141.3
246.1,143.2
246.1,146.3
244.3,145.7
246.1,148.8
245.5,151.2
244.9,152.5
244.3,153.1
244.3,154.3
243,156.8
242.4,159.3
241.8,162.4
241.8,164.3
241.8,165.5
240.5,168
239.9,170.4
241.2,171.7
241.2,176
240.5,177.9
239.3,179.7
239.3,182.8
239.3,185.3
240.5,185.9
241.2,188.4
241.2,192.1
241.8,195.2
241.2,197.1
241.2,198.9
242.4,202.7
241.8,204.5
242.4,207
243,210.1
243,214.4
244.9,216.3
244.3,218.8
244.9,221.3
246.1,225
246.1,228.7
244.9,231.2
246.1,233.6
249.2,237.4
248,239.8
247.4,241.7
249.8,245.4
249.8,249.1
249.8,251.6
251.1,254.1
251.1,257.2
252.3,260.9
252.3,263.4
255.4,268.3
254.8,269.6
254.8,273.3
